family,productId,slug,status,published,indexable,listable,exactHero,usefulGallery,galleryCount,mediaBlocked,placeholder,heroSrc,contentClass
Accessories,prod-head-pick-up-tube,head-pick-up-tube,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-court-basket-70,head-court-basket-70,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-ball-basket,head-ball-basket,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-protector-tape,head-protector-tape,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-headband,head-headband,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-x100,head-x100,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-head-head-logo-wristband,head-head-logo-wristband,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-coaching-kit,head-coaching-kit,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-dome-cones,head-dome-cones,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-performance-headband,head-performance-headband,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-head-targets,head-head-targets,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-head-x3-pump,head-x3-pump,published,true,true,true,true,true,1,false,false,/images/padel/accessories/head-x3-pump-hero.jpg,GOOD
Accessories,prod-head-x4-pump,head-x4-pump,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-nox-nox-pickup-tube,nox-nox-pickup-tube,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-nox-nox-color-pack,nox-nox-color-pack,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-nox-texture-protector,nox-texture-protector,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-nox-transparent-protection-tape,nox-transparent-protection-tape,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-nox-weight-balancer-2-4g,nox-weight-balancer-2-4g,published,true,true,true,true,true,1,false,false,/images/padel/accessories/nox-weight-balancer-2-4g-hero.jpg,EXCELLENT
Accessories,prod-pascal-box-compressor,pascal-box-compressor,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-pascal-box-compressor-pro,pascal-box-compressor-pro,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-shockout-gravity,shockout-gravity,published,true,true,true,true,true,1,false,false,/images/padel/accessories/shockout-gravity-hero.jpg,EXCELLENT
Accessories,prod-shockout-shockout-protector,shockout-shockout-protector,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-shockout-padel-balls-design,shockout-padel-balls-design,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-siux-siux-logo-transparent,siux-siux-logo-transparent,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-softee-softee-basket,softee-softee-basket,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-softee-cube-pro,softee-cube-pro,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-softee-max-tube,softee-max-tube,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-softee-press-pro-x3,softee-press-pro-x3,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-softee-softee-protector,softee-softee-protector,published,true,true,true,true,true,1,false,false,/images/padel/accessories/softee-softee-protector-hero.jpg,EXCELLENT
Accessories,prod-starvie-transparent-protector-2026,starvie-transparent-protector-2026,published,true,true,true,true,true,1,false,false,/images/padel/accessories/starvie-transparent-protector-2026-hero.jpg,EXCELLENT
Accessories,prod-tuboplus-tuboplus-29psi-x3,tuboplus-tuboplus-29psi-x3,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-29psi-x3e,tuboplus-29psi-x3e,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-29psi-x4e,tuboplus-29psi-x4e,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-boost,tuboplus-boost,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-r3play,tuboplus-r3play,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-r3set,tuboplus-r3set,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-repl4y,tuboplus-repl4y,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-tuboplus-x4,tuboplus-tuboplus-x4,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-tuboplus-tubox3,tuboplus-tubox3,draft,false,false,false,false,false,0,true,true,,GOOD
Accessories,prod-vibora-vibor-a-transparent,vibora-vibor-a-transparent,published,true,true,true,true,true,1,false,false,/images/padel/accessories/vibora-vibor-a-transparent-hero.jpg,EXCELLENT
Accessories,prod-wilson-wilson-weight-tape,wilson-wilson-weight-tape,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Accessories,prod-wilson-wilson-protector,wilson-wilson-protector,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Bags,prod-adidas-control-2026,adidas-control-2026,published,true,true,true,true,true,1,false,false,/images/padel/bags/adidas-control-2026-hero.jpg,GOOD
Bags,prod-adidas-metalbone-bag,adidas-metalbone-bag,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-adidas-multigame-backpack-2026,adidas-multigame-backpack-2026,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-adidas-multigame-2026,adidas-multigame-2026,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-adidas-protour-backpack-2026,adidas-protour-backpack-2026,published,true,true,true,true,true,1,false,false,/images/padel/bags/adidas-protour-backpack-2026-hero.jpg,GOOD
Bags,prod-adidas-tour,adidas-tour,published,true,true,true,true,true,1,false,false,/images/padel/bags/adidas-tour-hero.jpg,GOOD
Bags,prod-adidas-weekend,adidas-weekend,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-babolat-backpack-kids,babolat-backpack-kids,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-babolat-court-backpack-lite,babolat-court-backpack-lite,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-babolat-rh-perf,babolat-rh-perf,published,true,true,true,true,true,1,false,false,/images/padel/bags/babolat-rh-perf-hero.jpg,GOOD
Bags,prod-black-crown-spartan,black-crown-spartan,published,true,true,true,true,true,1,false,false,/images/padel/bags/black-crown-spartan-hero.jpg,GOOD
Bags,prod-black-crown-thunder,black-crown-thunder,published,true,true,true,true,true,1,false,false,/images/padel/bags/black-crown-thunder-hero.jpg,GOOD
Bags,prod-black-crown-ultimate-pro-2-0,black-crown-ultimate-pro-2-0,published,true,true,true,true,true,1,false,false,/images/padel/bags/black-crown-ultimate-pro-2-0-hero.jpg,GOOD
Bags,prod-bullpadel-advance-bpp26014,bullpadel-advance-bpp26014,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-casual-bpp26016,bullpadel-casual-bpp26016,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-casual-bpp26016-hero.jpg,GOOD
Bags,prod-bullpadel-elite-bpp26019,bullpadel-elite-bpp26019,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-elite-bpp26019-hero.jpg,GOOD
Bags,prod-bullpadel-hack-bpm26002,bullpadel-hack-bpm26002,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-icon-bpp26023,bullpadel-icon-bpp26023,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-icon-bpp26023-hero.jpg,GOOD
Bags,prod-bullpadel-ionic-bpp26005,bullpadel-ionic-bpp26005,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-ionic-bpp26005-hero.jpg,GOOD
Bags,prod-bullpadel-neuron-bpm26020,bullpadel-neuron-bpm26020,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-neuron-bpm26020-hero.jpg,GOOD
Bags,prod-bullpadel-neuron-bpp26020,bullpadel-neuron-bpp26020,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-pearl-bpm27017,bullpadel-pearl-bpm27017,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-pearl-bpm27017-hero.jpg,GOOD
Bags,prod-bullpadel-pearl-bpp26021,bullpadel-pearl-bpp26021,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-tour-bpp26015,bullpadel-tour-bpp26015,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-tour-bpp26015-hero.jpg,GOOD
Bags,prod-bullpadel-trolley-bpp26011,bullpadel-trolley-bpp26011,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-vertex-bpp26001,bullpadel-vertex-bpp26001,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-vertex-geo-premier-bpm26008,bullpadel-vertex-geo-premier-bpm26008,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-wonder-bpp26024,bullpadel-wonder-bpp26024,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-wonder-bpp26024-hero.jpg,GOOD
Bags,prod-bullpadel-xplo-bpp26022,bullpadel-xplo-bpp26022,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-xplo-bpp26022-hero.jpg,GOOD
Bags,prod-bullpadel-flow-bpp26006,bullpadel-flow-bpp26006,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-bpm26002-hack,bullpadel-bpm26002-hack,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-bpm26002-hack-hero.jpg,GOOD
Bags,prod-bullpadel-hack-bpp26012,bullpadel-hack-bpp26012,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-bpp26005-ionic,bullpadel-bpp26005-ionic,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-bpm26007-bpm26008-vertex,bullpadel-bpm26007-bpm26008-vertex,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-bpm26007-bpm26008-vertex-hero.jpg,GOOD
Bags,prod-bullpadel-bpp26001-vertex,bullpadel-bpp26001-vertex,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-bpp26001-vertex-hero.jpg,GOOD
Bags,prod-bullpadel-bpm26022-xplo,bullpadel-bpm26022-xplo,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-bullpadel-bpp26022-xplo,bullpadel-bpp26022-xplo,published,true,true,true,true,true,1,false,false,/images/padel/bags/bullpadel-bpp26022-xplo-hero.jpg,GOOD
Bags,prod-drop-shot-axion-backpack,drop-shot-axion-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-drop-shot-axion,drop-shot-axion,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-drop-shot-blitz,drop-shot-blitz,published,true,true,true,true,true,1,false,false,/images/padel/bags/drop-shot-blitz-hero.jpg,GOOD
Bags,prod-drop-shot-fenix,drop-shot-fenix,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-drop-shot-lcp,drop-shot-lcp,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-head-coello-pro-x-backpack,head-coello-pro-x-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/head-coello-pro-x-backpack-hero.jpg,GOOD
Bags,prod-head-coello-pro-x-duffle-l,head-coello-pro-x-duffle-l,published,true,true,true,true,true,1,false,false,/images/padel/bags/head-coello-pro-x-duffle-l-hero.jpg,GOOD
Bags,prod-head-coello-tour-backpack,head-coello-tour-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/head-coello-tour-backpack-hero.jpg,GOOD
Bags,prod-head-coello-tour-bag,head-coello-tour-bag,published,true,true,true,true,true,1,false,false,/images/padel/bags/head-coello-tour-bag-hero.jpg,GOOD
Bags,prod-head-elite-supercombi,head-elite-supercombi,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-head-tour-backpack-25l,head-tour-backpack-25l,published,true,true,true,true,true,1,false,false,/images/padel/bags/head-tour-backpack-25l-hero.jpg,GOOD
Bags,prod-head-tour-team-cb-2026,head-tour-team-cb-2026,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-head-pro-x-bag-l,head-pro-x-bag-l,published,true,true,true,true,true,1,false,false,/images/padel/bags/head-pro-x-bag-l-hero.jpg,GOOD
Bags,prod-head-pro-x-duffle-l,head-pro-x-duffle-l,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-head-tour-padel-bag-l,head-tour-padel-bag-l,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-head-tour-team-elite,head-tour-team-elite,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-joma-pro,joma-pro,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-kuikma-pl-900-elite,kuikma-pl-900-elite,published,true,true,true,true,true,1,false,false,/images/padel/bags/kuikma-pl-900-elite-hero.jpg,GOOD
Bags,prod-kuikma-backpack,kuikma-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-kuikma-pbp-elite,kuikma-pbp-elite,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-lok-aventure-gen-2,lok-aventure-gen-2,published,true,true,true,true,true,1,false,false,/images/padel/bags/lok-aventure-gen-2-hero.jpg,GOOD
Bags,prod-lok-maxx-gen-2,lok-maxx-gen-2-paletero,published,true,true,true,true,true,1,false,false,/images/padel/bags/lok-maxx-gen-2-hero.jpg,EXCELLENT
Bags,prod-nox-at10-competition-trolley,nox-at10-competition-trolley,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-at10-competition-trolley-hero.jpg,GOOD
Bags,prod-nox-at10-team-backpack,nox-at10-team-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-nox-at10-team,nox-at10-team,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-at10-team-hero.jpg,GOOD
Bags,prod-nox-luxury-master-backpack,nox-luxury-master-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-luxury-master-backpack-hero.jpg,GOOD
Bags,prod-nox-luxury-master-series,nox-luxury-master-series,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-luxury-master-series-hero.jpg,GOOD
Bags,prod-nox-luxury-open-backpack,nox-luxury-open-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-luxury-open-backpack-hero.jpg,GOOD
Bags,prod-nox-luxury-open-series,nox-luxury-open-series,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-luxury-open-series-hero.jpg,GOOD
Bags,prod-nox-ml10-competition-xl-compact,nox-ml10-competition-xl-compact,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-nox-ml10-team-backpack,nox-ml10-team-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-nox-ml10-team,nox-ml10-team,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-nox-at10-competition-xl-compact,nox-at10-competition-xl-compact,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-nox-pro-series-backpack,nox-pro-series-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/nox-pro-series-backpack-hero.jpg,GOOD
Bags,prod-nox-pro-series,nox-pro-series,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-nox-street-series,nox-street-series,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-oxdog-cube,oxdog-cube,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-oxdog-hyper-pro-thermo,oxdog-hyper-pro-thermo,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Bags,prod-oxdog-hyper-tour-thermo-backpack,oxdog-hyper-tour-thermo-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/oxdog-hyper-tour-thermo-backpack-hero.jpg,EXCELLENT
Bags,prod-oxdog-x-padel-pro-thermo,oxdog-x-padel-pro-thermo,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Bags,prod-royal-padel-force,royal-padel-force,published,true,true,true,true,true,1,false,false,/images/padel/bags/royal-padel-force-hero.jpg,GOOD
Bags,prod-siux-nomad,siux-nomad,published,true,true,true,true,true,1,false,false,/images/padel/bags/siux-nomad-hero.jpg,GOOD
Bags,prod-siux-electra-stupa-2026,siux-electra-stupa-2026,published,true,true,true,true,true,1,false,false,/images/padel/bags/siux-electra-stupa-2026-hero.jpg,GOOD
Bags,prod-siux-tour,siux-tour,published,true,true,true,true,true,1,false,false,/images/padel/bags/siux-tour-hero.jpg,GOOD
Bags,prod-siux-trail,siux-trail,published,true,true,true,true,true,1,false,false,/images/padel/bags/siux-trail-hero.jpg,GOOD
Bags,prod-starvie-hard-eva,starvie-hard-eva,published,true,true,true,true,true,1,false,false,/images/padel/bags/starvie-hard-eva-hero.jpg,EXCELLENT
Bags,prod-starvie-hard-eva-backpack,starvie-hard-eva-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/starvie-hard-eva-backpack-hero.jpg,EXCELLENT
Bags,prod-starvie-pro-master,starvie-pro-master,published,true,true,true,true,true,1,false,false,/images/padel/bags/starvie-pro-master-hero.jpg,GOOD
Bags,prod-starvie-tactic-pro,starvie-tactic-pro,published,true,true,true,true,true,1,false,false,/images/padel/bags/starvie-tactic-pro-hero.jpg,GOOD
Bags,prod-tecnifibre-tour-endurance-bag,tecnifibre-tour-endurance-bag,published,true,true,true,true,true,1,false,false,/images/padel/bags/tecnifibre-tour-endurance-bag-hero.jpg,GOOD
Bags,prod-tecnifibre-tour-endurance-ultra,tecnifibre-tour-endurance-ultra,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-varlion-ambassador,varlion-ambassador,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-varlion-summum-backpack,varlion-summum-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-varlion-summum-pro,varlion-summum-pro,published,true,true,true,true,true,1,false,false,/images/padel/bags/varlion-summum-pro-hero.jpg,GOOD
Bags,prod-wilson-bela-super-tour-backpack,wilson-bela-super-tour-backpack,published,true,true,true,true,true,1,false,false,/images/padel/bags/wilson-bela-super-tour-backpack-hero.jpg,GOOD
Bags,prod-wilson-bela-backpack,wilson-bela-backpack,draft,false,false,false,false,false,0,true,true,,GOOD
Bags,prod-wilson-super-tour-2026,wilson-super-tour-2026,published,true,true,true,true,true,1,false,false,/images/padel/bags/wilson-super-tour-2026-hero.jpg,GOOD
Balls,prod-adidas-pro-bounce,adidas-pro-bounce,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-adidas-serie-tour,adidas-serie-tour,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-babolat-ace,babolat-ace,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-babolat-court,babolat-court,published,true,true,true,true,true,1,false,false,/images/padel/balls/babolat-court-hero.jpg,GOOD
Balls,prod-babolat-short,babolat-short,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-black-crown-one,black-crown-one,published,true,true,true,true,true,1,false,false,/images/padel/balls/black-crown-one-hero.jpg,GOOD
Balls,prod-black-crown-pro,black-crown-pro,published,true,true,true,true,true,1,false,false,/images/padel/balls/black-crown-pro-hero.jpg,GOOD
Balls,prod-bullpadel-fip-next,bullpadel-fip-next,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-bullpadel-fip-next-pro,bullpadel-fip-next-pro,published,true,true,true,true,true,1,false,false,/images/padel/balls/bullpadel-fip-next-pro-hero.jpg,GOOD
Balls,prod-bullpadel-next,bullpadel-next,published,true,true,true,true,true,1,false,false,/images/padel/balls/bullpadel-next-hero.jpg,GOOD
Balls,prod-bullpadel-next-pro,bullpadel-next-pro,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-drop-shot-speed-tech,drop-shot-speed-tech,published,true,true,true,true,true,1,false,false,/images/padel/balls/drop-shot-speed-tech-hero.jpg,GOOD
Balls,prod-drop-shot-tournament-speed-pro,drop-shot-tournament-speed-pro,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-drop-shot-tournament-tech,drop-shot-tournament-tech,published,true,true,true,true,true,1,false,false,/images/padel/balls/drop-shot-tournament-tech-hero.jpg,GOOD
Balls,prod-drop-shot-training-tech,drop-shot-training-tech,published,true,true,true,true,true,1,false,false,/images/padel/balls/drop-shot-training-tech-hero.jpg,GOOD
Balls,prod-dunlop-eco,dunlop-eco,published,true,true,true,true,true,1,false,false,/images/padel/balls/dunlop-eco-hero.jpg,GOOD
Balls,prod-dunlop-pro,dunlop-pro,published,true,true,true,true,true,1,false,false,/images/padel/balls/dunlop-pro-hero.jpg,GOOD
Balls,prod-dunlop-team,dunlop-team,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-fila-premium,fila-premium,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-fila-premium-pro,fila-premium-pro,published,true,true,true,true,true,1,false,false,/images/padel/balls/fila-premium-pro-hero.jpg,GOOD
Balls,prod-nox-nerbo,nox-nerbo,published,true,true,true,true,true,1,false,false,/images/padel/balls/nox-nerbo-hero.jpg,GOOD
Balls,prod-nox-nerbo-speed,nox-nerbo-speed,published,true,true,true,true,true,1,false,false,/images/padel/balls/nox-nerbo-speed-hero.jpg,GOOD
Balls,prod-nox-pro-titanium,nox-pro-titanium,published,true,true,true,true,true,1,false,false,/images/padel/balls/nox-pro-titanium-hero.jpg,GOOD
Balls,prod-osaka-pro-tour,osaka-pro-tour,published,true,true,true,true,true,1,false,false,/images/padel/balls/osaka-pro-tour-hero.jpg,GOOD
Balls,prod-osaka-vision,osaka-vision,published,true,true,true,true,true,1,false,false,/images/padel/balls/osaka-vision-hero.jpg,GOOD
Balls,prod-oxdog-boost,oxdog-boost,published,true,true,true,true,true,1,false,false,/images/padel/balls/oxdog-boost-hero.jpg,GOOD
Balls,prod-pallap-competition-01,pallap-competition-01,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-rs-champions-choice,rs-champions-choice,published,true,true,true,true,true,1,false,false,/images/padel/balls/rs-champions-choice-hero.jpg,GOOD
Balls,prod-rs-nova-x,rs-nova-x,published,true,true,true,true,true,1,false,false,/images/padel/balls/rs-nova-x-hero.jpg,GOOD
Balls,prod-siux-neo,siux-neo,published,true,true,true,true,true,1,false,false,/images/padel/balls/siux-neo-hero.jpg,GOOD
Balls,prod-siux-neo-speed,siux-neo-speed,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-siux-neo-speed-neo-s,siux-neo-speed-neo-s,published,true,true,true,true,true,1,false,false,/images/padel/balls/siux-neo-speed-neo-s-hero.jpg,GOOD
Balls,prod-slazenger-challenge-no-1,slazenger-challenge-no-1,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-tecnifibre-padel-tour,tecnifibre-padel-tour,published,true,true,true,true,true,1,false,false,/images/padel/balls/tecnifibre-padel-tour-hero.jpg,GOOD
Balls,prod-tecnifibre-x-one,tecnifibre-x-one,draft,false,false,false,false,false,0,true,true,,GOOD
Balls,prod-tretorn-serie-padel-control,tretorn-serie-padel-control,published,true,true,true,true,true,1,false,false,/images/padel/balls/tretorn-serie-padel-control-hero.jpg,GOOD
Balls,prod-tretorn-serie-padel-tour,tretorn-serie-padel-tour,published,true,true,true,true,true,1,false,false,/images/padel/balls/tretorn-serie-padel-tour-hero.jpg,GOOD
Balls,prod-varlion-summum-pro-s,varlion-summum-pro-s,published,true,true,true,true,true,1,false,false,/images/padel/balls/varlion-summum-pro-s-hero.jpg,GOOD
Balls,prod-varlion-summum-pro-w,varlion-summum-pro-w,published,true,true,true,true,true,1,false,false,/images/padel/balls/varlion-summum-pro-w-hero.jpg,GOOD
Balls,prod-volt-premium,volt-premium,published,true,true,true,true,true,1,false,false,/images/padel/balls/volt-premium-hero.jpg,GOOD
Balls,prod-wilson-premier-padel,wilson-premier-padel,published,true,true,true,true,true,1,false,false,/images/padel/balls/wilson-premier-padel-hero.jpg,GOOD
Balls,prod-wilson-rush-100,wilson-rush-100,published,true,true,true,true,true,1,false,false,/images/padel/balls/wilson-rush-100-hero.jpg,GOOD
Grips,prod-adidas-perforated-ac2ba1wh,adidas-perforated-ac2ba1wh,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-adidas-tacky-feeling,adidas-tacky-feeling,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-babolat-pro-tour,babolat-pro-tour,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-babolat-syntec-team,babolat-syntec-team,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-babolat-vs-original,babolat-vs-original,published,true,true,true,true,true,1,false,false,/images/padel/grips/babolat-vs-original-hero.jpg,EXCELLENT
Grips,prod-black-crown-black-crown-perforated,black-crown-black-crown-perforated,published,true,true,true,true,true,1,false,false,/images/padel/grips/black-crown-black-crown-perforated-hero.jpg,EXCELLENT
Grips,prod-bullpadel-comfort-overgrip,bullpadel-comfort-overgrip,published,true,true,true,true,true,1,false,false,/images/padel/grips/bullpadel-comfort-overgrip-hero.jpg,EXCELLENT
Grips,prod-bullpadel-gb-1705,bullpadel-gb-1705,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-bullpadel-gb1201,bullpadel-gb1201,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-bullpadel-gb1200-hac,bullpadel-gb1200-hac,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-drop-shot-club,drop-shot-club,published,true,true,true,true,true,1,false,false,/images/padel/grips/drop-shot-club-hero.jpg,EXCELLENT
Grips,prod-drop-shot-super-dry,drop-shot-super-dry,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-drop-shot-super-tacky,drop-shot-super-tacky,published,true,true,true,true,true,1,false,false,/images/padel/grips/drop-shot-super-tacky-hero.jpg,EXCELLENT
Grips,prod-enebe-enebe-smooth,enebe-enebe-smooth,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-prestige-pro,head-prestige-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-hydrosorb-comfort,head-hydrosorb-comfort,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-hydrosorb-family,head-hydrosorb-family,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-padel-pro,head-padel-pro,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-padel-pro-perforated,head-padel-pro-perforated,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-head-xtreme-soft-xtremesoft,head-xtreme-soft-xtremesoft,published,true,true,true,true,true,1,false,false,/images/padel/grips/head-xtreme-soft-xtremesoft-hero.jpg,EXCELLENT
Grips,prod-hesacore-carbon,hesacore-carbon,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-hesacore-gel,hesacore-gel,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-hesacore-pro-carbon,hesacore-pro-carbon,published,true,true,true,true,true,1,false,false,/images/padel/grips/hesacore-pro-carbon-hero.jpg,EXCELLENT
Grips,prod-hesacore-tour,hesacore-tour,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-hesacore-tour-w,hesacore-tour-w,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-hesacore-pink-w,hesacore-pink-w,draft,false,false,false,false,false,0,true,true,,EXCELLENT
Grips,prod-hesacore-tour-original,hesacore-tour-original,published,true,true,true,true,true,1,false,false,/images/padel/grips/hesacore-tour-original-hero.jpg,EXCELLENT
