"url","page_type","product_or_category","segment","unique_product_images","unique_section_images","price_visible","offer_count","decision_copy_status","content_quality_status","visual_storytelling_status","duplicate_image_status","generator_residue_status","parity_status"
"/products/head-coello-tour-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/head-coello-tour-bag","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/head-tour-backpack-25l","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/head-pro-x-bag-l","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/kuikma-pl-900-elite","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/lok-aventure-gen-2","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/lok-maxx-gen-2-paletero","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-at10-competition-trolley","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-at10-team","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-luxury-master-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-luxury-master-series","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-luxury-open-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-luxury-open-series","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-pro-series-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/oxdog-hyper-tour-thermo-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/royal-padel-force","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-nomad","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-electra-stupa-2026","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-tour","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-trail","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/starvie-hard-eva","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/starvie-hard-eva-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/starvie-pro-master","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/starvie-tactic-pro","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/tecnifibre-tour-endurance-bag","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/varlion-summum-pro","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/wilson-bela-super-tour-backpack","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/wilson-super-tour-2026","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/babolat-court","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/black-crown-one","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/black-crown-pro","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/bullpadel-fip-next-pro","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/bullpadel-next","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/drop-shot-speed-tech","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/drop-shot-tournament-tech","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/drop-shot-training-tech","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/dunlop-eco","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/dunlop-pro","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/fila-premium-pro","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-nerbo","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-nerbo-speed","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/nox-pro-titanium","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/osaka-pro-tour","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/osaka-vision","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/oxdog-boost","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/rs-champions-choice","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/rs-nova-x","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-neo","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-neo-speed-neo-s","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/tecnifibre-padel-tour","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/tretorn-serie-padel-control","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/tretorn-serie-padel-tour","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/varlion-summum-pro-s","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/varlion-summum-pro-w","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/volt-premium","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/wilson-premier-padel","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/wilson-rush-100","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/babolat-vs-original","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/black-crown-black-crown-perforated","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/bullpadel-comfort-overgrip","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/drop-shot-club","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/drop-shot-super-tacky","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/head-xtreme-soft-xtremesoft","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/hesacore-pro-carbon","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/hesacore-tour-original","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/siux-elite-overgrip","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/starvie-premier-soft","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/tecnifibre-players-pro-feel","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/wilson-wilson-replacement-grip","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/wilson-profile-padel","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/yonex-super-grap","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/adidas-accessory-pouch-2026","pdp","cat-padel-accessories","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/adidas-shoe-bag-ale-gal-n","pdp","cat-padel-accessories","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/oxdog-gold-pro","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/oxdog-gold-sticky","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/black-crown-plus","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/lok-one-gen-2","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/lok-accessory-bag-gen-2","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/volt-volt-padelbag","pdp","cat-padel-bags","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/volt-volt-premium","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/royal-padel-royal-overgrip","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/4on-totalgrip-paste","pdp","cat-padel-accessories","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/4on-swiftgrip","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/4on-pro-t1","pdp","cat-padel-balls","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/head-prime-tour","pdp","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","SEE_REVIEW","WEAK","OK","CLEAN","IN_PROGRESS"
"/products/bullpadel-vertex-w","pdp","cat-padel-shoes","LONG_TAIL","1","0","no","0","NEEDS_FIX","SEE_REVIEW","WEAK","OK","CLEAN","FAIL"
"/reviews/bullpadel-vertex-05-2026","review","cat-padel-rackets","FLAGSHIP","5","4","no","0","OK","OK","OK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/bullpadel-hack-04-2026","review","cat-padel-rackets","LONG_TAIL","5","4","no","0","OK","OK","OK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/bullpadel-vertex-05-hybrid-2026","review","cat-padel-rackets","LONG_TAIL","5","4","no","0","OK","OK","OK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/bullpadel-indiga-ctr-2026","review","cat-padel-rackets","EDITORIAL_PRIORITY","1","1","no","0","OK","OK","PARTIAL","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/nox-at10-genius-18k-2026","review","cat-padel-rackets","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/nox-at10-genius-12k-alum-xtrem-2026","review","cat-padel-rackets","LONG_TAIL","5","4","no","0","OK","OK","OK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/nox-ml10-pro-cup","review","cat-padel-rackets","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/adidas-metalbone-3-5-2026","review","cat-padel-rackets","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/head-coello-pro-2026","review","cat-padel-rackets","LONG_TAIL","5","4","no","0","OK","OK","OK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/head-gravity-pro","review","cat-padel-rackets","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/babolat-technical-viper-3-0","review","cat-padel-rackets","LONG_TAIL","3","3","no","0","OK","OK","OK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/kuikma-pr-comfort-soft","review","cat-padel-rackets","EDITORIAL_PRIORITY","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/asics-gel-resolution-padel","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/adidas-crazyquick-boost-padel","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/adidas-courtquick-padel","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/joma-t-slam","review","cat-padel-shoes","EDITORIAL_PRIORITY","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/babolat-jet-premura","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/nox-at10-lux","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/head-sprint-pro-4-padel","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/kuikma-ps-990","review","cat-padel-shoes","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/wilson-padel-overgrip-pack","review","cat-padel-grips","LONG_TAIL","1","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/hesacore-padel-grip","review","cat-padel-grips","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/bullpadel-hac-overgrip","review","cat-padel-grips","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/head-padel-pro-s","review","cat-padel-balls","LONG_TAIL","2","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/nox-at10-team-bag","review","cat-padel-bags","EDITORIAL_PRIORITY","4","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/reviews/bullpadel-pascal-box-3b","review","cat-padel-accessories","LONG_TAIL","0","0","no","0","OK","OK","WEAK","SEE_MEDIA","CLEAN","IN_PROGRESS"
"/guides/how-to-choose-a-padel-racket","buying-guide","how-to-choose-a-padel-racket","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-racket-shapes-explained","buying-guide","padel-racket-shapes-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/round-vs-teardrop-vs-diamond-padel-rackets","buying-guide","round-vs-teardrop-vs-diamond-padel-rackets","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/padel-racket-balance-explained","buying-guide","padel-racket-balance-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/padel-racket-weight-explained","buying-guide","padel-racket-weight-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/padel-racket-materials-explained","buying-guide","padel-racket-materials-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/carbon-vs-fiberglass-padel-rackets","buying-guide","carbon-vs-fiberglass-padel-rackets","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-racket-cores-eva-foam-explained","buying-guide","padel-racket-cores-eva-foam-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/soft-vs-hard-padel-rackets","buying-guide","soft-vs-hard-padel-rackets","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/how-padel-racket-sweet-spots-work","buying-guide","how-padel-racket-sweet-spots-work","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/how-to-choose-padel-shoes","buying-guide","how-to-choose-padel-shoes","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-vs-tennis-shoes","buying-guide","padel-vs-tennis-shoes","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-shoe-outsoles-explained","buying-guide","padel-shoe-outsoles-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/how-long-do-padel-balls-last","buying-guide","how-long-do-padel-balls-last","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/how-to-choose-padel-balls","buying-guide","how-to-choose-padel-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/fast-vs-standard-padel-balls","buying-guide","fast-vs-standard-padel-balls","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-ball-pressurizers","buying-guide","padel-ball-pressurizers","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/how-to-choose-a-padel-bag","buying-guide","how-to-choose-a-padel-bag","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/padel-bag-vs-backpack","buying-guide","padel-bag-vs-backpack","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/padel-racket-frame-protectors","buying-guide","padel-racket-frame-protectors","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/padel-racket-customization","buying-guide","padel-racket-customization","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-grips-overgrips-explained","buying-guide","padel-grips-overgrips-explained","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/guides/padel-grip-vs-overgrip","buying-guide","padel-grip-vs-overgrip","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/how-often-should-you-replace-a-padel-overgrip","buying-guide","how-often-should-you-replace-a-padel-overgrip","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/beginner-padel-gear-guide","buying-guide","beginner-padel-gear-guide","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/guides/complete-padel-gear-checklist","buying-guide","complete-padel-gear-checklist","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets","best-guide","padel-rackets","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-rackets-beginners","best-guide","padel-rackets-beginners","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-intermediate","best-guide","padel-rackets-intermediate","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-advanced","best-guide","padel-rackets-advanced","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-control","best-guide","padel-rackets-control","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-power","best-guide","padel-rackets-power","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-all-round","best-guide","padel-rackets-all-round","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-lightweight","best-guide","padel-rackets-lightweight","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-rackets-comfort","best-guide","padel-rackets-comfort","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-rackets-maneuverability","best-guide","padel-rackets-maneuverability","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-rackets-women","best-guide","padel-rackets-women","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-rackets-value","best-guide","padel-rackets-value","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-shoes","best-guide","padel-shoes","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-shoes-men","best-guide","padel-shoes-men","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-shoes-women","best-guide","padel-shoes-women","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-shoes-stability","best-guide","padel-shoes-stability","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","WEAK","COLLISION","CLEAN","FAIL"
"/best/padel-shoes-comfort","best-guide","padel-shoes-comfort","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
"/best/padel-shoes-lightweight","best-guide","padel-shoes-lightweight","EDITORIAL","1","n/a","n/a","n/a","SEE_GUIDE","SEE_GUIDE","OK","OK","CLEAN","IN_PROGRESS"
