issue_id,severity,url,path,page_type,issue_class,issue_subclass,rendered_excerpt,image_path,root_cause,status
PADEL-00077,BLOCKER,http://127.0.0.1:3011/products/black-crown-vibranium-transparent,/products/black-crown-vibranium-transparent,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Vibranium Transparent Protector: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match black-crown-vibranium-transparent,OPEN
PADEL-00078,BLOCKER,http://127.0.0.1:3011/products/bounce-filtertech-padel,/products/bounce-filtertech-padel,product,IMAGE_WRONG_BRAND,bullpadel,"Bounce Tube Padel FilterTech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,"Primary image path signals bullpadel, expected bounce-tube",OPEN
PADEL-00079,BLOCKER,http://127.0.0.1:3011/products/bounce-filtertech-padel,/products/bounce-filtertech-padel,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bounce Tube Padel FilterTech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/bullpadel-frame-protector-3-pack-hero.jpg,Primary product image does not match bounce-filtertech-padel,OPEN
PADEL-00080,BLOCKER,http://127.0.0.1:3011/products/bullpadel-advance-bpp26014,/products/bullpadel-advance-bpp26014,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Advance 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00081,BLOCKER,http://127.0.0.1:3011/products/bullpadel-advance-bpp26014,/products/bullpadel-advance-bpp26014,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Advance 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-advance-bpp26014,OPEN
PADEL-00082,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpm26002-hack,/products/bullpadel-bpm26002-hack,product,IMAGE_WRONG_BRAND,nox,"Hack Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00083,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpm26002-hack,/products/bullpadel-bpm26002-hack,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hack Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-bpm26002-hack,OPEN
PADEL-00084,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpm26007-bpm26008-vertex,/products/bullpadel-bpm26007-bpm26008-vertex,product,IMAGE_WRONG_BRAND,nox,"Vertex Backpack / Vertex Geo Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00085,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpm26007-bpm26008-vertex,/products/bullpadel-bpm26007-bpm26008-vertex,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Vertex Backpack / Vertex Geo Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-bpm26007-bpm26008-vertex,OPEN
PADEL-00086,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpp26001-vertex,/products/bullpadel-bpp26001-vertex,product,IMAGE_WRONG_BRAND,nox,"Vertex Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00087,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpp26001-vertex,/products/bullpadel-bpp26001-vertex,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Vertex Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-bpp26001-vertex,OPEN
PADEL-00088,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpp26022-xplo,/products/bullpadel-bpp26022-xplo,product,IMAGE_WRONG_BRAND,nox,"XPLO Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00089,BLOCKER,http://127.0.0.1:3011/products/bullpadel-bpp26022-xplo,/products/bullpadel-bpp26022-xplo,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"XPLO Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-bpp26022-xplo,OPEN
PADEL-00090,BLOCKER,http://127.0.0.1:3011/products/bullpadel-casual-bpp26016,/products/bullpadel-casual-bpp26016,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Casual 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00091,BLOCKER,http://127.0.0.1:3011/products/bullpadel-casual-bpp26016,/products/bullpadel-casual-bpp26016,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Casual 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-casual-bpp26016,OPEN
PADEL-00092,BLOCKER,http://127.0.0.1:3011/products/bullpadel-comfort-overgrip,/products/bullpadel-comfort-overgrip,product,IMAGE_WRONG_BRAND,adidas-padel,"Bullpadel Comfort Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected bullpadel",OPEN
PADEL-00093,BLOCKER,http://127.0.0.1:3011/products/bullpadel-comfort-overgrip,/products/bullpadel-comfort-overgrip,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Comfort Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match bullpadel-comfort-overgrip,OPEN
PADEL-00094,HIGH,http://127.0.0.1:3011/products/bullpadel-custom-weight-grip,/products/bullpadel-custom-weight-grip,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00095,HIGH,http://127.0.0.1:3011/products/bullpadel-custom-weight-grip/alternatives,/products/bullpadel-custom-weight-grip/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00096,BLOCKER,http://127.0.0.1:3011/products/bullpadel-elite-bpp26019,/products/bullpadel-elite-bpp26019,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Elite 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00097,BLOCKER,http://127.0.0.1:3011/products/bullpadel-elite-bpp26019,/products/bullpadel-elite-bpp26019,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Elite 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-elite-bpp26019,OPEN
PADEL-00098,BLOCKER,http://127.0.0.1:3011/products/bullpadel-fip-next-pro,/products/bullpadel-fip-next-pro,product,IMAGE_WRONG_BRAND,adidas-padel,"Bullpadel FIP Next Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected bullpadel",OPEN
PADEL-00099,BLOCKER,http://127.0.0.1:3011/products/bullpadel-fip-next-pro,/products/bullpadel-fip-next-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel FIP Next Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match bullpadel-fip-next-pro,OPEN
PADEL-00100,BLOCKER,http://127.0.0.1:3011/products/bullpadel-flow-bpp26006,/products/bullpadel-flow-bpp26006,product,IMAGE_WRONG_BRAND,nox,"Flow Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00101,BLOCKER,http://127.0.0.1:3011/products/bullpadel-flow-bpp26006,/products/bullpadel-flow-bpp26006,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Flow Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-flow-bpp26006,OPEN
PADEL-00102,BLOCKER,http://127.0.0.1:3011/products/bullpadel-gb-1201-perforated,/products/bullpadel-gb-1201-perforated,product,IMAGE_WRONG_BRAND,adidas-padel,"Bullpadel GB-1201 Perforated Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected bullpadel",OPEN
PADEL-00103,BLOCKER,http://127.0.0.1:3011/products/bullpadel-gb-1201-perforated,/products/bullpadel-gb-1201-perforated,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel GB-1201 Perforated Overgrip: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match bullpadel-gb-1201-perforated,OPEN
PADEL-00104,BLOCKER,http://127.0.0.1:3011/products/bullpadel-hack-bpm26002,/products/bullpadel-hack-bpm26002,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Hack 2026 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00105,BLOCKER,http://127.0.0.1:3011/products/bullpadel-hack-bpm26002,/products/bullpadel-hack-bpm26002,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Hack 2026 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-hack-bpm26002,OPEN
PADEL-00106,BLOCKER,http://127.0.0.1:3011/products/bullpadel-hack-bpp26012,/products/bullpadel-hack-bpp26012,product,IMAGE_WRONG_BRAND,nox,"Hack Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00107,BLOCKER,http://127.0.0.1:3011/products/bullpadel-hack-bpp26012,/products/bullpadel-hack-bpp26012,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Hack Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-hack-bpp26012,OPEN
PADEL-00108,BLOCKER,http://127.0.0.1:3011/products/bullpadel-icon-bpp26023,/products/bullpadel-icon-bpp26023,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Icon 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00109,BLOCKER,http://127.0.0.1:3011/products/bullpadel-icon-bpp26023,/products/bullpadel-icon-bpp26023,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Icon 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-icon-bpp26023,OPEN
PADEL-00110,BLOCKER,http://127.0.0.1:3011/products/bullpadel-ionic-bpp26005,/products/bullpadel-ionic-bpp26005,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Ionic 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00111,BLOCKER,http://127.0.0.1:3011/products/bullpadel-ionic-bpp26005,/products/bullpadel-ionic-bpp26005,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Ionic 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-ionic-bpp26005,OPEN
PADEL-00112,HIGH,http://127.0.0.1:3011/products/bullpadel-ionic-woman,/products/bullpadel-ionic-woman,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Pade…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00113,HIGH,http://127.0.0.1:3011/products/bullpadel-metalshield,/products/bullpadel-metalshield,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00114,HIGH,http://127.0.0.1:3011/products/bullpadel-metalshield/alternatives,/products/bullpadel-metalshield/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00115,BLOCKER,http://127.0.0.1:3011/products/bullpadel-neuron-bpm26020,/products/bullpadel-neuron-bpm26020,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Neuron 2026 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00116,BLOCKER,http://127.0.0.1:3011/products/bullpadel-neuron-bpm26020,/products/bullpadel-neuron-bpm26020,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Neuron 2026 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-neuron-bpm26020,OPEN
PADEL-00117,BLOCKER,http://127.0.0.1:3011/products/bullpadel-next,/products/bullpadel-next,product,IMAGE_WRONG_BRAND,adidas-padel,"Bullpadel Next: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected bullpadel",OPEN
PADEL-00118,BLOCKER,http://127.0.0.1:3011/products/bullpadel-next,/products/bullpadel-next,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Next: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match bullpadel-next,OPEN
PADEL-00119,BLOCKER,http://127.0.0.1:3011/products/bullpadel-pearl-bpm27017,/products/bullpadel-pearl-bpm27017,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Pearl 2026 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00120,BLOCKER,http://127.0.0.1:3011/products/bullpadel-pearl-bpm27017,/products/bullpadel-pearl-bpm27017,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Pearl 2026 Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-pearl-bpm27017,OPEN
PADEL-00121,HIGH,http://127.0.0.1:3011/products/bullpadel-protector-custom-weight,/products/bullpadel-protector-custom-weight,product,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00122,HIGH,http://127.0.0.1:3011/products/bullpadel-protector-custom-weight/alternatives,/products/bullpadel-protector-custom-weight/alternatives,alternatives,RAW_SCHEMA_KEY,raw_public_spec_key,Skip to content Unbiased. Data-driven. Expert sport gear recommendations. NL / EUR About Journal Help KITLETICS KITLETICS KITLETICS menu Search Kitletics… ⌘K Running All gear Tools Sports Gear Tools Compare Brands KITLETICS Home Padel Acce…,,Raw catalog/schema key is visible to users,OPEN
PADEL-00123,BLOCKER,http://127.0.0.1:3011/products/bullpadel-tour-bpp26015,/products/bullpadel-tour-bpp26015,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Tour Premier 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00124,BLOCKER,http://127.0.0.1:3011/products/bullpadel-tour-bpp26015,/products/bullpadel-tour-bpp26015,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Tour Premier 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-tour-bpp26015,OPEN
PADEL-00125,BLOCKER,http://127.0.0.1:3011/products/bullpadel-vertex-bpp26001,/products/bullpadel-vertex-bpp26001,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Vertex 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00126,BLOCKER,http://127.0.0.1:3011/products/bullpadel-vertex-bpp26001,/products/bullpadel-vertex-bpp26001,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Vertex 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-vertex-bpp26001,OPEN
PADEL-00127,BLOCKER,http://127.0.0.1:3011/products/bullpadel-vertex-geo-premier-bpm26008,/products/bullpadel-vertex-geo-premier-bpm26008,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Vertex Geo Premier Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00128,BLOCKER,http://127.0.0.1:3011/products/bullpadel-vertex-geo-premier-bpm26008,/products/bullpadel-vertex-geo-premier-bpm26008,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Vertex Geo Premier Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-vertex-geo-premier-bpm26008,OPEN
PADEL-00129,BLOCKER,http://127.0.0.1:3011/products/bullpadel-wonder-bpp26024,/products/bullpadel-wonder-bpp26024,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Wonder 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00130,BLOCKER,http://127.0.0.1:3011/products/bullpadel-wonder-bpp26024,/products/bullpadel-wonder-bpp26024,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Wonder 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-wonder-bpp26024,OPEN
PADEL-00131,BLOCKER,http://127.0.0.1:3011/products/bullpadel-xplo-bpp26022,/products/bullpadel-xplo-bpp26022,product,IMAGE_WRONG_BRAND,nox,"Bullpadel Xplo 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected bullpadel",OPEN
PADEL-00132,BLOCKER,http://127.0.0.1:3011/products/bullpadel-xplo-bpp26022,/products/bullpadel-xplo-bpp26022,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Bullpadel Xplo 2026 Paletero: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match bullpadel-xplo-bpp26022,OPEN
PADEL-00133,BLOCKER,http://127.0.0.1:3011/products/drop-shot-blitz,/products/drop-shot-blitz,product,IMAGE_WRONG_BRAND,nox,"Blitz Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected drop-shot",OPEN
PADEL-00134,BLOCKER,http://127.0.0.1:3011/products/drop-shot-blitz,/products/drop-shot-blitz,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Blitz Backpack: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match drop-shot-blitz,OPEN
PADEL-00135,BLOCKER,http://127.0.0.1:3011/products/drop-shot-blitz/alternatives,/products/drop-shot-blitz/alternatives,alternatives,IMAGE_WRONG_SPORT,guide_running_shoes,Alternatives to Blitz Backpack · Kitletics,/images/home/guide-running-shoes.jpg,Padel page renders a tennis/running/filler image,OPEN
PADEL-00136,BLOCKER,http://127.0.0.1:3011/products/drop-shot-club,/products/drop-shot-club,product,IMAGE_WRONG_BRAND,adidas-padel,"Club: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected drop-shot",OPEN
PADEL-00137,BLOCKER,http://127.0.0.1:3011/products/drop-shot-club,/products/drop-shot-club,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Club: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match drop-shot-club,OPEN
PADEL-00138,BLOCKER,http://127.0.0.1:3011/products/drop-shot-lcp,/products/drop-shot-lcp,product,IMAGE_WRONG_BRAND,nox,"LCP Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,"Primary image path signals nox, expected drop-shot",OPEN
PADEL-00139,BLOCKER,http://127.0.0.1:3011/products/drop-shot-lcp,/products/drop-shot-lcp,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"LCP Padel Bag: Specs, Performance & Best Uses · Kitletics",/images/padel/products/nox-at10-team-paletero-hero.jpg,Primary product image does not match drop-shot-lcp,OPEN
PADEL-00140,BLOCKER,http://127.0.0.1:3011/products/drop-shot-speed-tech,/products/drop-shot-speed-tech,product,IMAGE_WRONG_BRAND,adidas-padel,"Drop Shot Speed Tech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected drop-shot",OPEN
PADEL-00141,BLOCKER,http://127.0.0.1:3011/products/drop-shot-speed-tech,/products/drop-shot-speed-tech,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Drop Shot Speed Tech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match drop-shot-speed-tech,OPEN
PADEL-00142,BLOCKER,http://127.0.0.1:3011/products/drop-shot-speed-tech/alternatives,/products/drop-shot-speed-tech/alternatives,alternatives,IMAGE_WRONG_SPORT,guide_running_shoes,Alternatives to Drop Shot Speed Tech · Kitletics,/images/home/guide-running-shoes.jpg,Padel page renders a tennis/running/filler image,OPEN
PADEL-00143,BLOCKER,http://127.0.0.1:3011/products/drop-shot-super-tacky,/products/drop-shot-super-tacky,product,IMAGE_WRONG_BRAND,adidas-padel,"Super Tacky: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,"Primary image path signals adidas-padel, expected drop-shot",OPEN
PADEL-00144,BLOCKER,http://127.0.0.1:3011/products/drop-shot-super-tacky,/products/drop-shot-super-tacky,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Super Tacky: Specs, Performance & Best Uses · Kitletics",/images/padel/products/wilson-padel-overgrip-hero.jpg,Primary product image does not match drop-shot-super-tacky,OPEN
PADEL-00145,BLOCKER,http://127.0.0.1:3011/products/drop-shot-tournament-speed-pro,/products/drop-shot-tournament-speed-pro,product,IMAGE_WRONG_BRAND,adidas-padel,"Drop Shot Tournament Speed Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected drop-shot",OPEN
PADEL-00146,BLOCKER,http://127.0.0.1:3011/products/drop-shot-tournament-speed-pro,/products/drop-shot-tournament-speed-pro,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Drop Shot Tournament Speed Pro: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match drop-shot-tournament-speed-pro,OPEN
PADEL-00147,BLOCKER,http://127.0.0.1:3011/products/drop-shot-tournament-speed-pro/alternatives,/products/drop-shot-tournament-speed-pro/alternatives,alternatives,IMAGE_WRONG_SPORT,guide_running_shoes,Alternatives to Drop Shot Tournament Speed Pro · Kitletics,/images/home/guide-running-shoes.jpg,Padel page renders a tennis/running/filler image,OPEN
PADEL-00148,BLOCKER,http://127.0.0.1:3011/products/drop-shot-tournament-tech,/products/drop-shot-tournament-tech,product,IMAGE_WRONG_BRAND,adidas-padel,"Drop Shot Tournament Tech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,"Primary image path signals adidas-padel, expected drop-shot",OPEN
PADEL-00149,BLOCKER,http://127.0.0.1:3011/products/drop-shot-tournament-tech,/products/drop-shot-tournament-tech,product,IMAGE_WRONG_PRODUCT,PRIMARY_HERO_PRODUCT_MISMATCH,"Drop Shot Tournament Tech: Specs, Performance & Best Uses · Kitletics",/images/padel/products/head-padel-pro-s-hero.jpg,Primary product image does not match drop-shot-tournament-tech,OPEN
PADEL-00150,BLOCKER,http://127.0.0.1:3011/products/drop-shot-tournament-tech/alternatives,/products/drop-shot-tournament-tech/alternatives,alternatives,IMAGE_WRONG_SPORT,guide_running_shoes,Alternatives to Drop Shot Tournament Tech · Kitletics,/images/home/guide-running-shoes.jpg,Padel page renders a tennis/running/filler image,OPEN
