productId,categoryId,brandId,name,lifecycleStatus,publicationStatus,availabilityClass,offerPresence,researchState,nlOfferCount,euOfferCount,affiliateMapped,freshOfferCount,staleOfferCount,anyOffer,evidenceUrlCount,packUnitLabel,notes
prod-head-x3-pressurizer,cat-padel-accessories,brand-head-padel,X3 Pressurizer,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-custom-weight,cat-padel-accessories,brand-bullpadel,Protector Custom Weight,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,0,,
prod-head-wristband,cat-padel-accessories,brand-head-padel,HEAD Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-wilson-wristband,cat-padel-accessories,brand-wilson-padel,Wilson Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-nox-wristband,cat-padel-accessories,brand-nox,Nox Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-wristband,cat-padel-accessories,brand-bullpadel,Bullpadel Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-smartsorb,cat-padel-accessories,brand-head-padel,Smartsorb,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-4on-totalgrip,cat-padel-accessories,brand-4on,TotalGrip,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-adidas-adidas-protector,cat-padel-accessories,brand-adidas-padel,Adidas Protector,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-adidas-wristband,cat-padel-accessories,brand-adidas-padel,Adidas Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-alacran-alacran-basket,cat-padel-accessories,brand-alacran,Alacran Basket,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-alacran-wide-ancha,cat-padel-accessories,brand-alacran,Wide / Ancha,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-babolat-babolat-protector,cat-padel-accessories,brand-babolat-padel,Babolat Protector,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-babolat-babolat-wristband,cat-padel-accessories,brand-babolat-padel,Babolat Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-ball-rescuer-ball-rescuer,cat-padel-accessories,brand-ball-rescuer,Ball Rescuer,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-ball-rescuer-premium,cat-padel-accessories,brand-ball-rescuer,Premium,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-black-crown-vibranium-transparent,cat-padel-accessories,brand-black-crown,Vibranium Transparent,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-black-crown-black-crown-wristband,cat-padel-accessories,brand-black-crown,Black Crown Wristband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bounce-bounce-padel-x4,cat-padel-accessories,brand-bounce-tube,Bounce Padel X4,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-bpmu252-bpmu253,cat-padel-accessories,brand-bullpadel,BPMU252 / BPMU253,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-pascal-box-switch-3b,cat-padel-accessories,brand-bullpadel,Pascal Box Switch 3B,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-custom-weight-grip,cat-padel-accessories,brand-bullpadel,Custom Weight Grip,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-frame-protector-uni,cat-padel-accessories,brand-bullpadel,Frame Protector Uni,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-bullpadel-headband,cat-padel-accessories,brand-bullpadel,Bullpadel Headband,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-metalshield,cat-padel-accessories,brand-bullpadel,Metalshield,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-pascal-box-4b,cat-padel-accessories,brand-bullpadel,Pascal Box 4B,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-pascal-box-pro,cat-padel-accessories,brand-bullpadel,Pascal Box PRO,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-pascal-box-switch,cat-padel-accessories,brand-bullpadel,Pascal Box SWITCH,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-custom-weight-protector,cat-padel-accessories,brand-bullpadel,Custom Weight Protector,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-enebe-enebe-protector-line,cat-padel-accessories,brand-enebe,Enebe Protector line,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-antishock-skin,cat-padel-accessories,brand-head-padel,Antishock Skin,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-head-ball-cart,cat-padel-accessories,brand-head-padel,HEAD Ball Cart,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-pick-up-tube,cat-padel-accessories,brand-head-padel,Pick Up Tube,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-court-basket-70,cat-padel-accessories,brand-head-padel,Court Basket 70,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-ball-basket,cat-padel-accessories,brand-head-padel,Ball Basket,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-protector-tape,cat-padel-accessories,brand-head-padel,Protector Tape,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-headband,cat-padel-accessories,brand-head-padel,Headband,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-x100,cat-padel-accessories,brand-head-padel,X100,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-head-logo-wristband,cat-padel-accessories,brand-head-padel,HEAD Logo Wristband,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-coaching-kit,cat-padel-accessories,brand-head-padel,Coaching Kit,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-dome-cones,cat-padel-accessories,brand-head-padel,Dome Cones,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-performance-headband,cat-padel-accessories,brand-head-padel,Performance HEADband,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-head-targets,cat-padel-accessories,brand-head-padel,HEAD Targets,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-x3-pump,cat-padel-accessories,brand-head-padel,X3 Pump,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-x4-pump,cat-padel-accessories,brand-head-padel,X4 Pump,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-nox-pickup-tube,cat-padel-accessories,brand-nox,Nox Pickup Tube,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-nox-nox-color-pack,cat-padel-accessories,brand-nox,Nox Color Pack,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-nox-texture-protector,cat-padel-accessories,brand-nox,Texture Protector,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-nox-transparent-protection-tape,cat-padel-accessories,brand-nox,Transparent / Protection Tape,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,2,,
prod-nox-weight-balancer-2-4g,cat-padel-accessories,brand-nox,Weight Balancer 2-4g,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-pascal-box-compressor,cat-padel-accessories,brand-pascal-box,Compressor,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-pascal-box-compressor-pro,cat-padel-accessories,brand-pascal-box,Compressor Pro,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-shockout-gravity,cat-padel-accessories,brand-shockout,Gravity+,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-shockout-shockout-protector,cat-padel-accessories,brand-shockout,ShockOut Protector,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-shockout-padel-balls-design,cat-padel-accessories,brand-shockout,Padel Balls design,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-siux-siux-logo-transparent,cat-padel-accessories,brand-siux,Siux Logo Transparent,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-softee-softee-basket,cat-padel-accessories,brand-softee,Softee Basket,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-softee-cube-pro,cat-padel-accessories,brand-softee,Cube Pro,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-softee-max-tube,cat-padel-accessories,brand-softee,Max Tube,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-softee-press-pro-x3,cat-padel-accessories,brand-softee,Press Pro X3,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-softee-softee-protector,cat-padel-accessories,brand-softee,Softee Protector,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-starvie-transparent-protector-2026,cat-padel-accessories,brand-starvie,Transparent Protector 2026,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-tuboplus-tuboplus-29psi-x3,cat-padel-accessories,brand-tuboplus,TuboPlus 29PSI X3,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-tuboplus-29psi-x3e,cat-padel-accessories,brand-tuboplus,29PSI X3e,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tuboplus-29psi-x4e,cat-padel-accessories,brand-tuboplus,29PSI X4e,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tuboplus-boost,cat-padel-accessories,brand-tuboplus,BOOST,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tuboplus-r3play,cat-padel-accessories,brand-tuboplus,R3PLAY,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tuboplus-r3set,cat-padel-accessories,brand-tuboplus,R3SET,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tuboplus-repl4y,cat-padel-accessories,brand-tuboplus,REPL4Y,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-tuboplus-tuboplus-x4,cat-padel-accessories,brand-tuboplus,TuboPlus X4,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-tuboplus-tubox3,cat-padel-accessories,brand-tuboplus,TuboX3,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-vibora-vibor-a-transparent,cat-padel-accessories,brand-vibora,Vibor-A Transparent,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-wilson-wilson-weight-tape,cat-padel-accessories,brand-wilson-padel,Wilson Weight Tape,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-wilson-wilson-protector,cat-padel-accessories,brand-wilson-padel,Wilson Protector,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-control-2026,cat-padel-bags,brand-adidas-padel,Control 2026,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-adidas-metalbone-bag,cat-padel-bags,brand-adidas-padel,Metalbone Bag,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-multigame-backpack-2026,cat-padel-bags,brand-adidas-padel,Multigame Backpack 2026,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-multigame-2026,cat-padel-bags,brand-adidas-padel,Multigame 2026,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-protour-backpack-2026,cat-padel-bags,brand-adidas-padel,ProTour Backpack 2026,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-adidas-tour,cat-padel-bags,brand-adidas-padel,Tour,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-adidas-weekend,cat-padel-bags,brand-adidas-padel,Weekend,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-babolat-backpack-kids,cat-padel-bags,brand-babolat-padel,Backpack Kids,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-babolat-court-backpack-lite,cat-padel-bags,brand-babolat-padel,Court Backpack Lite,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-babolat-rh-perf,cat-padel-bags,brand-babolat-padel,RH Perf,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-black-crown-spartan,cat-padel-bags,brand-black-crown,Spartan,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-black-crown-thunder,cat-padel-bags,brand-black-crown,Thunder,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-black-crown-ultimate-pro-2-0,cat-padel-bags,brand-black-crown,Ultimate Pro 2.0,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-advance-bpp26014,cat-padel-bags,brand-bullpadel,Advance BPP26014,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-casual-bpp26016,cat-padel-bags,brand-bullpadel,Casual BPP26016,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-elite-bpp26019,cat-padel-bags,brand-bullpadel,Elite BPP26019,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-hack-bpm26002,cat-padel-bags,brand-bullpadel,Hack BPM26002,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-icon-bpp26023,cat-padel-bags,brand-bullpadel,Icon BPP26023,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-ionic-bpp26005,cat-padel-bags,brand-bullpadel,Ionic BPP26005,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-neuron-bpm26020,cat-padel-bags,brand-bullpadel,Neuron BPM26020,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-neuron-bpp26020,cat-padel-bags,brand-bullpadel,Neuron BPP26020,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-pearl-bpm27017,cat-padel-bags,brand-bullpadel,Pearl BPM27017,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-pearl-bpp26021,cat-padel-bags,brand-bullpadel,Pearl BPP26021,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-tour-bpp26015,cat-padel-bags,brand-bullpadel,Tour BPP26015,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-trolley-bpp26011,cat-padel-bags,brand-bullpadel,Trolley BPP26011,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-vertex-bpp26001,cat-padel-bags,brand-bullpadel,Vertex BPP26001,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-vertex-geo-premier-bpm26008,cat-padel-bags,brand-bullpadel,Vertex Geo Premier BPM26008,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-wonder-bpp26024,cat-padel-bags,brand-bullpadel,Wonder BPP26024,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-xplo-bpp26022,cat-padel-bags,brand-bullpadel,Xplo BPP26022,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-bullpadel-flow-bpp26006,cat-padel-bags,brand-bullpadel,Flow BPP26006,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-bpm26002-hack,cat-padel-bags,brand-bullpadel,BPM26002 Hack,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-bullpadel-hack-bpp26012,cat-padel-bags,brand-bullpadel,Hack BPP26012,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-bpp26005-ionic,cat-padel-bags,brand-bullpadel,BPP26005 Ionic,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-bpm26007-bpm26008-vertex,cat-padel-bags,brand-bullpadel,BPM26007 / BPM26008 Vertex,current,published,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,3,,
prod-bullpadel-bpp26001-vertex,cat-padel-bags,brand-bullpadel,BPP26001 Vertex,current,draft,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-bpm26022-xplo,cat-padel-bags,brand-bullpadel,BPM26022 XPLO,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-bullpadel-bpp26022-xplo,cat-padel-bags,brand-bullpadel,BPP26022 XPLO,current,draft,NL_AVAILABLE,NL_OFFER,RESEARCHED,1,0,false,1,0,true,1,,
prod-drop-shot-axion-backpack,cat-padel-bags,brand-drop-shot,Axion Backpack,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-drop-shot-axion,cat-padel-bags,brand-drop-shot,Axion,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-drop-shot-blitz,cat-padel-bags,brand-drop-shot,Blitz,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-drop-shot-fenix,cat-padel-bags,brand-drop-shot,Fenix,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-drop-shot-lcp,cat-padel-bags,brand-drop-shot,LCP,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,Inventory NL_available=yes without priced Kitletics Offer.
prod-head-coello-pro-x-backpack,cat-padel-bags,brand-head-padel,Coello Pro X Backpack,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-coello-pro-x-duffle-l,cat-padel-bags,brand-head-padel,Coello Pro X Duffle L,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-coello-tour-backpack,cat-padel-bags,brand-head-padel,Coello Tour Backpack,current,published,BRAND_DIRECT,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-coello-tour-bag,cat-padel-bags,brand-head-padel,Coello Tour Bag,current,published,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).; Inventory NL_available=yes without priced Kitletics Offer.
prod-head-elite-supercombi,cat-padel-bags,brand-head-padel,Elite Supercombi,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
prod-head-tour-backpack-25l,cat-padel-bags,brand-head-padel,Tour Backpack 25L,current,published,EU_AVAILABLE_TO_NL,NO_OFFER,RESEARCHED,0,0,false,0,0,false,1,,Product listing URL researched in inventory — Kitletics Offer price not yet verified (no invented price).
prod-head-tour-team-cb-2026,cat-padel-bags,brand-head-padel,Tour Team CB 2026,current,draft,NO_CURRENT_OFFER_FOUND,NO_OFFER,RESEARCHED,0,0,false,0,0,false,0,,
