path,page_type,entity_id,entity_slug,launch_disposition,robots_expectation,in_sitemap_expected,notes
/products/bullpadel-hac-overgrip/alternatives,alternatives,prod-bullpadel-gb1200,bullpadel-hac-overgrip,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/bullpadel-hack-03,product,prod-bullpadel-hack-03,bullpadel-hack-03,INDEXABLE,"index,follow",yes,decisionScore=100
/products/bullpadel-hack-03/alternatives,alternatives,prod-bullpadel-hack-03,bullpadel-hack-03,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-hack-04-2026,product,prod-bullpadel-hack-04,bullpadel-hack-04-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/bullpadel-hack-04-2026/alternatives,alternatives,prod-bullpadel-hack-04,bullpadel-hack-04-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-hack-04-comfort-2026,product,prod-bullpadel-hack-04-comfort,bullpadel-hack-04-comfort-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-hack-04-comfort-2026/alternatives,alternatives,prod-bullpadel-hack-04-comfort,bullpadel-hack-04-comfort-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-hack-04-hybrid-2026,product,prod-bullpadel-hack-04-hybrid,bullpadel-hack-04-hybrid-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-hack-04-hybrid-2026/alternatives,alternatives,prod-bullpadel-hack-04-hybrid,bullpadel-hack-04-hybrid-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-hack-hybrid,product,prod-bullpadel-hack-hybrid,bullpadel-hack-hybrid,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/bullpadel-hack-hybrid/alternatives,alternatives,prod-bullpadel-hack-hybrid,bullpadel-hack-hybrid,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/bullpadel-hybrid-fly,product,prod-bullpadel-hybrid-fly,bullpadel-hybrid-fly,INDEXABLE,"index,follow",yes,decisionScore=100
/products/bullpadel-hybrid-fly/alternatives,alternatives,prod-bullpadel-hybrid-fly,bullpadel-hybrid-fly,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-indiga-ctr-2026,product,prod-bullpadel-indiga-ctr,bullpadel-indiga-ctr-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-indiga-ctr-2026/alternatives,alternatives,prod-bullpadel-indiga-ctr,bullpadel-indiga-ctr-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-ionic-light-2026,product,prod-bullpadel-ionic-light,bullpadel-ionic-light-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-ionic-light-2026/alternatives,alternatives,prod-bullpadel-ionic-light,bullpadel-ionic-light-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-ionic-woman,product,prod-bullpadel-ionic-woman,bullpadel-ionic-woman,INDEXABLE,"index,follow",yes,decisionScore=100
/products/bullpadel-ionic-woman/alternatives,alternatives,prod-bullpadel-ionic-woman,bullpadel-ionic-woman,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-neuron-02-2026,product,prod-bullpadel-neuron-02,bullpadel-neuron-02-2026,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: weightMin|minor_work_held
/products/bullpadel-neuron-02-2026/alternatives,alternatives,prod-bullpadel-neuron-02,bullpadel-neuron-02-2026,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: weightMin|minor_work_held
/products/bullpadel-neuron-02-edge-2026,product,prod-bullpadel-neuron-02-edge,bullpadel-neuron-02-edge-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-neuron-02-edge-2026/alternatives,alternatives,prod-bullpadel-neuron-02-edge,bullpadel-neuron-02-edge-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-padel-wristband,product,prod-bullpadel-wristband,bullpadel-padel-wristband,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/bullpadel-padel-wristband/alternatives,alternatives,prod-bullpadel-wristband,bullpadel-padel-wristband,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/bullpadel-pascal-box-3b,product,prod-bullpadel-pascal-box,bullpadel-pascal-box-3b,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/bullpadel-pascal-box-3b/alternatives,alternatives,prod-bullpadel-pascal-box,bullpadel-pascal-box-3b,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/bullpadel-premium-gold,product,prod-bullpadel-premium-gold,bullpadel-premium-gold,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/bullpadel-premium-gold/alternatives,alternatives,prod-bullpadel-premium-gold,bullpadel-premium-gold,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/bullpadel-vertex-04,product,prod-bullpadel-vertex-04,bullpadel-vertex-04,INDEXABLE,"index,follow",yes,decisionScore=100
/products/bullpadel-vertex-04/alternatives,alternatives,prod-bullpadel-vertex-04,bullpadel-vertex-04,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-vertex-05-2026,product,prod-bullpadel-vertex-05,bullpadel-vertex-05-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/bullpadel-vertex-05-2026/alternatives,alternatives,prod-bullpadel-vertex-05,bullpadel-vertex-05-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-vertex-05-hybrid-2026,product,prod-bullpadel-vertex-05-hybrid,bullpadel-vertex-05-hybrid-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-vertex-05-hybrid-2026/alternatives,alternatives,prod-bullpadel-vertex-05-hybrid,bullpadel-vertex-05-hybrid-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-vertex-05-w-2026,product,prod-bullpadel-vertex-05-w,bullpadel-vertex-05-w-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-vertex-05-w-2026/alternatives,alternatives,prod-bullpadel-vertex-05-w,bullpadel-vertex-05-w-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-vertex-advance-2026,product,prod-bullpadel-vertex-advance,bullpadel-vertex-advance-2026,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: balance|minor_work_held
/products/bullpadel-vertex-advance-2026/alternatives,alternatives,prod-bullpadel-vertex-advance,bullpadel-vertex-advance-2026,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: balance|minor_work_held
/products/bullpadel-vertex-geo-backpack,product,prod-bullpadel-vertex-backpack,bullpadel-vertex-geo-backpack,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/bullpadel-vertex-geo-backpack/alternatives,alternatives,prod-bullpadel-vertex-backpack,bullpadel-vertex-geo-backpack,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/bullpadel-vertex-w,product,prod-bullpadel-vertex-w,bullpadel-vertex-w,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-vertex-w/alternatives,alternatives,prod-bullpadel-vertex-w,bullpadel-vertex-w,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-xplo-2026,product,prod-bullpadel-xplo,bullpadel-xplo-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/bullpadel-xplo-2026/alternatives,alternatives,prod-bullpadel-xplo,bullpadel-xplo-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/bullpadel-xplo-comfort-2026,product,prod-bullpadel-xplo-comfort,bullpadel-xplo-comfort-2026,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: balance|minor_work_held
/products/bullpadel-xplo-comfort-2026/alternatives,alternatives,prod-bullpadel-xplo-comfort,bullpadel-xplo-comfort-2026,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: balance|minor_work_held
/products/drop-shot-canyon-pro,product,prod-drop-shot-canyon-pro,drop-shot-canyon-pro,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/drop-shot-canyon-pro/alternatives,alternatives,prod-drop-shot-canyon-pro,drop-shot-canyon-pro,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published
/products/head-coello-motion-2026,product,prod-head-coello-motion,head-coello-motion-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/head-coello-motion-2026/alternatives,alternatives,prod-head-coello-motion,head-coello-motion-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/head-coello-pro-2026,product,prod-head-coello-pro,head-coello-pro-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/head-coello-pro-2026/alternatives,alternatives,prod-head-coello-pro,head-coello-pro-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/head-coello-team-2026,product,prod-head-coello-team,head-coello-team-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/head-coello-team-2026/alternatives,alternatives,prod-head-coello-team,head-coello-team-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/head-elite-padel-backpack,product,prod-head-elite-backpack,head-elite-padel-backpack,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-elite-padel-backpack/alternatives,alternatives,prod-head-elite-backpack,head-elite-padel-backpack,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-extreme-motion,product,prod-head-extreme-motion-2026,head-extreme-motion,INDEXABLE,"index,follow",yes,decisionScore=100
/products/head-extreme-motion/alternatives,alternatives,prod-head-extreme-motion-2026,head-extreme-motion,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/head-extreme-pro-padel,product,prod-head-extreme-pro-padel,head-extreme-pro-padel,INDEXABLE,"index,follow",yes,decisionScore=100
/products/head-extreme-pro-padel/alternatives,alternatives,prod-head-extreme-pro-padel,head-extreme-pro-padel,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/head-gravity-motion,product,prod-head-gravity-motion,head-gravity-motion,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-gravity-motion/alternatives,alternatives,prod-head-gravity-motion,head-gravity-motion,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-gravity-pro,product,prod-head-gravity-pro,head-gravity-pro,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-gravity-pro/alternatives,alternatives,prod-head-gravity-pro,head-gravity-pro,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-hydrosorb-replacement-grip,product,prod-head-hydrosorb,head-hydrosorb-replacement-grip,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-hydrosorb-replacement-grip/alternatives,alternatives,prod-head-hydrosorb,head-hydrosorb-replacement-grip,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-one-ultralight,product,prod-head-one-ultralight,head-one-ultralight,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=90|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-one-ultralight/alternatives,alternatives,prod-head-one-ultralight,head-one-ultralight,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=90|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-padel-one,product,prod-head-padel-one,head-padel-one,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-padel-one/alternatives,alternatives,prod-head-padel-one,head-padel-one,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-padel-pro-plus,product,prod-head-padel-pro-plus,head-padel-pro-plus,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-padel-pro-plus/alternatives,alternatives,prod-head-padel-pro-plus,head-padel-pro-plus,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-padel-pro-s-balls,product,prod-head-padel-pro-s,head-padel-pro-s-balls,INDEXABLE,"index,follow",yes,decisionScore=90
/products/head-padel-pro-s-balls/alternatives,alternatives,prod-head-padel-pro-s,head-padel-pro-s-balls,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:need ≥3 alternatives (have 1)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-padel-team,product,prod-head-padel-team,head-padel-team,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-padel-team/alternatives,alternatives,prod-head-padel-team,head-padel-team,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-padel-wristband,product,prod-head-wristband,head-padel-wristband,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-padel-wristband/alternatives,alternatives,prod-head-wristband,head-padel-wristband,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-revolt-court-padel,product,prod-head-revolt-court,head-revolt-court-padel,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-revolt-court-padel/alternatives,alternatives,prod-head-revolt-court,head-revolt-court-padel,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-revolt-pro-court,product,prod-head-revolt-pro-court,head-revolt-pro-court,INDEXABLE,"index,follow",yes,decisionScore=100
/products/head-revolt-pro-court/alternatives,alternatives,prod-head-revolt-pro-court,head-revolt-pro-court,PUBLIC_NOINDEX,"noindex,follow",no,need ≥3 substantive decision alts (have 0)|need ≥2 reason groups on ranked list (have 1)|need distinct pair-specific decision copy across alts|alternatives_ok_render
/products/head-smartsorb,product,prod-head-smartsorb,head-smartsorb,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-smartsorb/alternatives,alternatives,prod-head-smartsorb,head-smartsorb,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-speed-pro,product,prod-head-speed-pro,head-speed-pro,PUBLIC_NOINDEX,"noindex,follow",no,decisionScore=80|missing:canCompare|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-speed-pro/alternatives,alternatives,prod-head-speed-pro,head-speed-pro,PUBLIC_NOINDEX,"noindex,follow",no,parent_product_not_indexable|decisionScore=80|missing:canCompare|missing:canBuy|publish:missing required spec: shape|minor_work_held
/products/head-sprint-pro-4-padel,product,prod-head-sprint-pro-4-padel,head-sprint-pro-4-padel,INDEXABLE,"index,follow",yes,decisionScore=100
/products/head-sprint-pro-4-padel/alternatives,alternatives,prod-head-sprint-pro-4-padel,head-sprint-pro-4-padel,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/head-tour-team-padel-bag,product,prod-head-tour-team-padel,head-tour-team-padel-bag,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-tour-team-padel-bag/alternatives,alternatives,prod-head-tour-team-padel,head-tour-team-padel-bag,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-x3-ball-pressurizer,product,prod-head-x3-pressurizer,head-x3-ball-pressurizer,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-x3-ball-pressurizer/alternatives,alternatives,prod-head-x3-pressurizer,head-x3-ball-pressurizer,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/head-xtreme-soft-overgrip,product,prod-head-xtreme-soft,head-xtreme-soft-overgrip,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/head-xtreme-soft-overgrip/alternatives,alternatives,prod-head-xtreme-soft,head-xtreme-soft-overgrip,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/hesacore-padel-grip,product,prod-hesacore-padel,hesacore-padel-grip,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/hesacore-padel-grip/alternatives,alternatives,prod-hesacore-padel,hesacore-padel-grip,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/joma-slam-lady,product,prod-joma-slam-lady,joma-slam-lady,INDEXABLE,"index,follow",yes,decisionScore=100
/products/joma-slam-lady/alternatives,alternatives,prod-joma-slam-lady,joma-slam-lady,PUBLIC_NOINDEX,"noindex,follow",no,need ≥3 substantive decision alts (have 0)|need ≥2 reason groups on ranked list (have 1)|need distinct pair-specific decision copy across alts|alternatives_ok_render
/products/joma-spin-lady,product,prod-joma-spin-lady,joma-spin-lady,INDEXABLE,"index,follow",yes,decisionScore=100
/products/joma-spin-lady/alternatives,alternatives,prod-joma-spin-lady,joma-spin-lady,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/joma-spin-men,product,prod-joma-spin-men,joma-spin-men,INDEXABLE,"index,follow",yes,decisionScore=100
/products/joma-spin-men/alternatives,alternatives,prod-joma-spin-men,joma-spin-men,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/joma-t-slam,product,prod-joma-t-slam,joma-t-slam,INDEXABLE,"index,follow",yes,decisionScore=100
/products/joma-t-slam/alternatives,alternatives,prod-joma-t-slam,joma-t-slam,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/kuikma-padel-overgrip,product,prod-kuikma-overgrip,kuikma-padel-overgrip,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/kuikma-padel-overgrip/alternatives,alternatives,prod-kuikma-overgrip,kuikma-padel-overgrip,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/kuikma-padel-paletero,product,prod-kuikma-paletero,kuikma-padel-paletero,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/kuikma-padel-paletero/alternatives,alternatives,prod-kuikma-paletero,kuikma-padel-paletero,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/kuikma-pb-club,product,prod-kuikma-pb-club,kuikma-pb-club,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/kuikma-pb-club/alternatives,alternatives,prod-kuikma-pb-club,kuikma-pb-club,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/kuikma-pb-control,product,prod-kuikma-pb-control,kuikma-pb-control,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/kuikma-pb-control/alternatives,alternatives,prod-kuikma-pb-control,kuikma-pb-control,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/kuikma-pb-speed,product,prod-kuikma-pb-speed,kuikma-pb-speed,INDEXABLE,"index,follow",yes,decisionScore=80
/products/kuikma-pb-speed/alternatives,alternatives,prod-kuikma-pb-speed,kuikma-pb-speed,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:need ≥3 alternatives (have 1)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/kuikma-pr-comfort-soft,product,prod-kuikma-pr-comfort-soft,kuikma-pr-comfort-soft,INDEXABLE,"index,follow",yes,decisionScore=90
/products/kuikma-pr-comfort-soft/alternatives,alternatives,prod-kuikma-pr-comfort-soft,kuikma-pr-comfort-soft,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/kuikma-pr-hybrid-carbon,product,prod-kuikma-pr-hybrid-carbon,kuikma-pr-hybrid-carbon,INDEXABLE,"index,follow",yes,decisionScore=90
/products/kuikma-pr-hybrid-carbon/alternatives,alternatives,prod-kuikma-pr-hybrid-carbon,kuikma-pr-hybrid-carbon,PUBLIC_NOINDEX,"noindex,follow",no,need ≥3 substantive decision alts (have 0)|need ≥2 reason groups on ranked list (have 1)|need distinct pair-specific decision copy across alts|alternatives_ok_render
/products/kuikma-pr-soft-500,product,prod-kuikma-pr-soft-500,kuikma-pr-soft-500,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/kuikma-pr-soft-500/alternatives,alternatives,prod-kuikma-pr-soft-500,kuikma-pr-soft-500,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published
/products/kuikma-ps-560-women,product,prod-kuikma-ps-560-women,kuikma-ps-560-women,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/kuikma-ps-560-women/alternatives,alternatives,prod-kuikma-ps-560-women,kuikma-ps-560-women,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/kuikma-ps-990,product,prod-kuikma-ps-990,kuikma-ps-990,INDEXABLE,"index,follow",yes,decisionScore=100
/products/kuikma-ps-990/alternatives,alternatives,prod-kuikma-ps-990,kuikma-ps-990,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/lok-maxx-flow,product,prod-lok-maxx-flow,lok-maxx-flow,INDEXABLE,"index,follow",yes,decisionScore=100
/products/lok-maxx-flow/alternatives,alternatives,prod-lok-maxx-flow,lok-maxx-flow,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/lok-padel-one,product,prod-lok-padel-one,lok-padel-one,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/lok-padel-one/alternatives,alternatives,prod-lok-padel-one,lok-padel-one,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-at10-genius-12k-alum-xtrem-2026,product,prod-nox-at10-12k-2026,nox-at10-genius-12k-alum-xtrem-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/nox-at10-genius-12k-alum-xtrem-2026/alternatives,alternatives,prod-nox-at10-12k-2026,nox-at10-genius-12k-alum-xtrem-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-at10-genius-18k-2026,product,prod-nox-at10-18k-2026,nox-at10-genius-18k-2026,INDEXABLE,"index,follow",yes,decisionScore=100
/products/nox-at10-genius-18k-2026/alternatives,alternatives,prod-nox-at10-18k-2026,nox-at10-genius-18k-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-at10-genius-attack-12k-2026,product,prod-nox-at10-attack-12k-2026,nox-at10-genius-attack-12k-2026,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-at10-genius-attack-12k-2026/alternatives,alternatives,prod-nox-at10-attack-12k-2026,nox-at10-genius-attack-12k-2026,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 2)|need meaningful unique reasons on ≥3 alts
/products/nox-at10-genius-attack-18k-2026,product,prod-nox-at10-attack-18k-2026,nox-at10-genius-attack-18k-2026,INDEXABLE,"index,follow",yes,decisionScore=90
/products/nox-at10-genius-attack-18k-2026/alternatives,alternatives,prod-nox-at10-attack-18k-2026,nox-at10-genius-attack-18k-2026,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-at10-lux,product,prod-nox-at10-lux,nox-at10-lux,INDEXABLE,"index,follow",yes,decisionScore=100
/products/nox-at10-lux/alternatives,alternatives,prod-nox-at10-lux,nox-at10-lux,INDEXABLE,"index,follow",yes,alternatives_ok|editorial_ready
/products/nox-at10-pro,product,prod-nox-at10-pro-shoe,nox-at10-pro,HIDDEN_404,"noindex,nofollow",no,not_production_exposed:draft
/products/nox-at10-pro/alternatives,alternatives,prod-nox-at10-pro-shoe,nox-at10-pro,HIDDEN_404,"noindex,nofollow",no,alternatives_graph_gate:source product not published|need ≥3 alternatives (have 0)|need ≥2 distinct alternative types|need meaningful unique reasons on ≥3 alts|need switch/trade-off decision shape on ≥2 alts
/products/nox-at10-team-paletero,product,prod-nox-at10-team-bag,nox-at10-team-paletero,INDEXABLE,"index,follow",yes,decisionScore=80
