url,type,sport,quality,indexable,ready,publicationState,primaryReason,holdBucket
/guides/rowerg-vs-skierg-for-hyrox-training,guide,,READY,no,yes,published,vertical_hold:hyrox:disabled,vertical_hold
/guides/what-gear-do-you-need-for-hyrox,guide,,READY,no,yes,published,vertical_hold:hyrox:disabled,vertical_hold
/padel/accessories,category,padel,no_config,no,no,published,soft_gated,soft_gated_category
/padel/bags,category,padel,no_config,no,no,published,soft_gated,soft_gated_category
/padel/balls,category,padel,no_config,no,no,published,vertical_hub_hold:padel:disabled,vertical_hold
/padel/clothing,category,padel,no_config,no,no,published,soft_gated,soft_gated_category
/padel/grips,category,padel,no_config,no,no,published,vertical_hub_hold:padel:disabled,vertical_hold
/padel/rackets,category,padel,no_config,no,no,published,vertical_hub_hold:padel:disabled,vertical_hold
/padel/shoes,category,padel,no_config,no,no,published,vertical_hub_hold:padel:disabled,vertical_hold
/pickleball/paddles,category,sport-pickleball,no_config,no,no,published,vertical_hub_hold:sport-pickleball:disabled,vertical_hold
/products/100-percent-s3/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/226ers-high-energy-gel/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/2toms-sportshield/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/adidas-adipower-weightlifting-2,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/adidas-adipower-weightlifting-3,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/adidas-adizero-evo-sl/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/adidas-barricade-13,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/adidas-courtjam-control-3,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/adidas-courtquick-padel-women,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/adidas-courtstabil-padel,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/adidas-courtstabil-padel/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/adidas-crazyquick-boost-padel,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/adidas-crazyquick-boost-padel-women,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/adidas-dropset-2,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/adidas-dropset-3,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/adidas-gamecourt-2,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/adidas-metalbone-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/adidas-metalbone-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/adidas-metalbone-hrd-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/adidas-metalbone-hrd-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/adidas-own-the-run-short-men/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/adidas-own-the-run-tee-men/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/adidas-powerlift-5,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/adidas-rapidmove-adv,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/adidas-solematch-control-2,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/adidas-the-total,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/altra-escalante-4/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/altra-torin-8/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/amphipod-airflow-lite-belt/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/amphipod-hydraform-ergo-lite-handheld/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/amphipod-xinglet-optic-beam/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/amphipod-xinglet/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/apple-airpods-4/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/apple-airpods-pro-2/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/apple-watch-ultra-2/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/asics-core-split-short/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/asics-game-ff-padel,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/asics-gel-challenger-15,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/asics-gel-challenger-court,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/asics-gel-challenger-court/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/asics-gel-dedicate-8,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/asics-gel-dedicate-8-padel,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/asics-gel-quantum-360-8,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/asics-gel-resolution-9,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/asics-gel-resolution-9-clay,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/asics-gel-resolution-padel,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/asics-gel-resolution-padel-women,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/asics-gel-resolution-padel/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/asics-gt-1000-13/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/asics-novablast-4/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/asics-solution-speed-ff-3,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/asics-solution-swift-ff-padel-women,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/asics-solution-swift-ff2-padel,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/assaultbike-classic,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/assaultbike-elite,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/assaultrunner-elite/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/assaultrunner-pro/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/atx-cast-iron-plate-set,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/atx-fid-bench,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/babolat-counter-viper-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/babolat-counter-viper-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/babolat-jet-mach-3,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-jet-premura,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/babolat-jet-premura-2,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/babolat-jet-premura/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/babolat-jet-tere,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-movea-2,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/babolat-propulse-fury-3,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-pure-aero-2023,product,tennis,LAUNCH_READY,no,yes,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-pure-aero-2023/alternatives,alternatives,tennis,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/babolat-pure-aero-2026,product,tennis,LAUNCH_READY,no,yes,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-pure-aero-2026/alternatives,alternatives,tennis,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/babolat-pure-drive-2025,product,tennis,LAUNCH_READY,no,yes,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-pure-drive-2025/alternatives,alternatives,tennis,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/babolat-pure-drive-gen11,product,tennis,LAUNCH_READY,no,yes,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-rpm-blast-1-25,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/babolat-sensa-women,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/babolat-technical-viper-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/balega-blister-resist/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/balega-hidden-comfort/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/beats-fit-pro/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/biolite-headlamp-800-pro/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/black-crown-special-one-soft,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/black-crown-special-one-soft/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/black-diamond-distance-15/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/black-diamond-distance-1500/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/black-diamond-distance-22/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/black-diamond-distance-8/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/black-diamond-spot-400-r/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/blackroll-ball,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/blackroll-duoball,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/blackroll-med,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/blackroll-pro/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/blackroll-standard,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/body-glide-original/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/bose-ultra-open-earbuds/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/bowflex-selecttech-1090,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/bowflex-selecttech-552,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/brazyn-morph/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/brooks-canopy-jacket-men/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/brooks-chaser-5-women/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/brooks-glycerin-21/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/brooks-glycerin-gts-22/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/brooks-method-tight-women/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/brooks-notch-thermal-beanie/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/brooks-notch-thermal-men/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/brooks-sherpa-7-men/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/buff-coolnet-uv,product,running,NEEDS_MINOR_WORK,no,no,published,decisionScore=100,minor_work_held
/products/buff-coolnet-uv/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/buff-merino-lightweight,product,running,NEEDS_MINOR_WORK,no,no,published,decisionScore=100,minor_work_held
/products/buff-merino-lightweight/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/buff-original,product,running,NEEDS_MINOR_WORK,no,no,published,decisionScore=100,minor_work_held
/products/buff-original/alternatives,alternatives,running,substantive,no,yes,published,parent_product_not_indexable,alt_category_or_vertical_hold
/products/buff-polar,product,running,NEEDS_MINOR_WORK,no,no,published,decisionScore=100,minor_work_held
/products/buff-polar/alternatives,alternatives,running,substantive,no,yes,published,parent_product_not_indexable,alt_category_or_vertical_hold
/products/bullpadel-hack-03,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-hack-03/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/bullpadel-hack-04-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-hack-04-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/bullpadel-hack-hybrid,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-hybrid-fly,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-ionic-woman,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-vertex-04,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-vertex-04/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/bullpadel-vertex-05-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/bullpadel-vertex-05-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/camelbak-apex-pro/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/camelbak-circuit-run-vest/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/camelbak-crux-15/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/camelbak-quick-grip-chill/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/camelbak-zephyr-pro/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/camelbak-zephyr/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/cep-calf-sleeves-3/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/cep-run-compression-sock-3/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/cep-the-run-calf-sleeves/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/ciele-gocap-athletics/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/clif-bar-original/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/clif-bloks-energy-chews/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/compressport-free-belt-pro/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/compressport-ultrun-s-pack/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/concept2-bikeerg,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/concept2-rowerg,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/concept2-rowerg-dynamic,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/concept2-skierg,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/concept2-skierg-floor-stand,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/concept2-skierg-with-stand,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/coros-apex-2-pro/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/craft-active-extreme-x-men/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/craft-adv-essence-light-wind-men/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/craft-adv-essence-light-wind-vest-men/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/craft-adv-essence-short/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/craft-adv-essence-tight-men/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/craft-adv-lumen-glove/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/darn-tough-run-1-4/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/do-win-classic,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/drop-shot-canyon-pro-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/drop-shot-canyon-pro-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/drymax-run-lite-mesh/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/dunlop-cx-200,product,tennis,LAUNCH_READY,no,yes,published,vertical_hold:tennis:disabled,vertical_hold
/products/dunlop-cx-200/alternatives,alternatives,tennis,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/eleiko-kettlebell,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/eleiko-performance-weightlifting-bar,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/eleiko-sport-bumper-set,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/eleiko-sport-collars,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/eleiko-xf-bar,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/enervit-c2-1-carbo-gel/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/feetures-elite-light-cushion/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/fitletic-fully-loaded/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/flipbelt-classic/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/garmin-forerunner-255/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/garmin-forerunner-265/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/garmin-forerunner-55/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/goodr-circle-gs/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/goodr-ogs/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/gornation-gymnastic-rings,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gornation-parallettes-pro,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gornation-premium-pull-up-bar,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gravity-fitness-gymnastic-rings,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gravity-fitness-parallettes,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gravity-fitness-pull-up-station,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gravity-fitness-weighted-vest,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/gu-energy-chews/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/gu-energy-gel/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/gu-roctane-gel/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/head-coello-pro-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/head-coello-pro-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/head-extreme-motion-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/head-extreme-motion-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/head-extreme-pro-padel-2026,product,padel,LAUNCH_READY,no,yes,published,vertical_hold:padel:disabled,vertical_hold
/products/head-extreme-pro-padel-2026/alternatives,alternatives,padel,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/head-padel-pro-s-balls,product,padel,THIN,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/head-radical-mp-2023,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/head-revolt-pro-4-5,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/head-revolt-pro-court,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/head-speed-mp-2024,product,tennis,LAUNCH_READY,no,yes,published,vertical_hold:tennis:disabled,vertical_hold
/products/head-speed-mp-2024/alternatives,alternatives,tennis,thin,no,no,published,parent_product_hidden,thin_decision_shape
/products/head-speed-mp-2026,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/head-sprint-pro-3-5,product,tennis,NEEDS_MINOR_WORK,no,no,published,vertical_hold:tennis:disabled,vertical_hold
/products/head-sprint-pro-4-padel,product,padel,NEEDS_MINOR_WORK,no,no,published,vertical_hold:padel:disabled,vertical_hold
/products/high5-energy-gel/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/high5-zero/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/hoka-bondi-8/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/hoka-clifton-9/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/hoka-clifton-pro/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/hoka-gaviota-5/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/hoka-transport,product,fitness,NEEDS_MINOR_WORK,no,no,published,vertical_hold:fitness:selective,vertical_hold
/products/honey-stinger-organic-energy-gel/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/horizon-t202-treadmill,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/huma-gel-original/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/hydrapak-contour-2l/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/hydrapak-skyflask-speed-500/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/hydrapak-softflask-250/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/hydrapak-softflask-500/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/hydrapak-softflask-speed-500/alternatives,alternatives,running,substantive,no,yes,published,alternatives_category_noindex,alt_category_or_vertical_hold
/products/hydrapak-tube-kit/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/hydrow-wave,product,fitness,LAUNCH_READY,no,yes,published,vertical_hold:fitness:selective,vertical_hold
/products/hyperice-hypervolt-2/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
/products/hyperice-hypervolt-go-2/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/hyperice-normatec-3/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/hyperice-normatec-go/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 2),thin_decision_shape
/products/hyperice-vyper-3/alternatives,alternatives,running,thin,no,no,published,need ≥3 alternatives (have 1),thin_decision_shape
/products/injinji-run-midweight/alternatives,alternatives,running,thin,no,no,published,need ≥2 distinct alternative types,thin_decision_shape
