url,type,sport,quality,indexable,ready,robots,publicationState,reasons,in_sitemap
/products/rogue-echo-kettlebell,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/eleiko-kettlebell,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/concept2-rowerg,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/concept2-rowerg-dynamic,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-magnetic-rower,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-folding-rower,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/assaultbike-classic,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-echo-bike,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/assaultbike-elite,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/concept2-skierg,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/concept2-skierg-floor-stand,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/pullup-and-dip-doorway-bar,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/pullup-and-dip-wall-bar,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gornation-premium-pull-up-bar,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gravity-fitness-pull-up-station,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-monster-lite-pull-up-bar,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-wall-pull-up-bar,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gornation-parallettes-pro,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gravity-fitness-parallettes,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/pullup-and-dip-parallettes,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gornation-gymnastic-rings,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gravity-fitness-gymnastic-rings,product,fitness|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-plate-carrier-vest,product,fitness|hyrox|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/gravity-fitness-weighted-vest,product,fitness|hyrox|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-weighted-vest,product,fitness|hyrox|calisthenics,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-wall-ball,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-sandbag,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-dog-sled,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rep-slam-ball,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-battle-rope,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/blackroll-standard,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/blackroll-med,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/blackroll-ball,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/blackroll-duoball,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-flogging-horse-stall-mat-note,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-gym-mats,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rep-bumper-plate-storage,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-plate-tree,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/eleiko-sport-collars,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rogue-wrist-wraps,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/eleiko-sport-bumper-set,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-bumper-plate-set,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/atx-cast-iron-plate-set,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/sole-f80-treadmill,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/horizon-t202-treadmill,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/woodway-curve-trainer,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/hydrow-wave,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/waterrower-a1,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/concept2-bikeerg,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/schwinn-airdyne-ad8,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/mirafit-air-bike,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/xebex-ski-erg,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/concept2-skierg-with-stand,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/skierg2-wall-mount,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/atx-fid-bench,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/rep-ab-5200,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/nike-free-metcon-6,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/nike-metcon-8,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/ua-tribase-reign-6,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/ua-project-rock-bsr-4,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/puma-fuse-3,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/nb-minimus-tr,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/adidas-the-total,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/adidas-rapidmove-adv,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/reebok-nano-x3,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/reebok-nano-court,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/inov8-f-lite-260,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/nobull-trainer-plus,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/asics-gel-quantum-360-8,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/lululemon-strongfeel,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/xero-prio,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/vivobarefoot-primus-lite-iii,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/nike-savaleos,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/nike-romaleos-4,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/adidas-powerlift-5,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/do-win-classic,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/inov8-fastlift-power-g-380,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/ua-reign-lifter,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/reebok-lifter-pr-iii,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/adidas-adipower-weightlifting-2,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/inov8-fastlift-400,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/salming-race-9,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/salming-rebel,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/puma-fuse-fasted,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/hoka-transport,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/ua-charged-commit-4,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/tyr-cxt1-trainer,product,fitness|hyrox,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/adidas-dropset-2,product,fitness,BLOCKED,no,no,"noindex,nofollow",published,vertical_hold:fitness:selective,no
/products/salomon-adv-skin-12/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/salomon-adv-skin-5/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nathan-vaporair-4/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nathan-pinnacle-12/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-race-vest-6/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/camelbak-zephyr-pro/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/camelbak-circuit-run-vest/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/osprey-duro-lt/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/osprey-duro-15/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/uswe-pace-8/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultraspire-alpha-6/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultraspire-spry-5/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/compressport-ultrun-s-pack/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nnormal-race-vest/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/on-ultra-vest-pro/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/black-diamond-distance-8/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nathan-peak-hydration-waist-pack/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-race-belt/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-ultra-belt/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/naked-running-band/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultraspire-fitted-race-belt-2/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/compressport-free-belt-pro/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/salomon-pulse-belt/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/hydrapak-softflask-speed-500/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/hydrapak-skyflask-speed-500/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nathan-speeddraw-plus-insulated-18oz/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/camelbak-crux-15/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/hydrapak-softflask-250/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/camelbak-quick-grip-chill/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/swiftwick-aspire-four/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/amphipod-airflow-lite-belt/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nathan-zipster-lite/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-fastpack-20/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-fastpack-her-20/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-fastpack-30/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/osprey-talon-velocity-20/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/osprey-tempest-velocity-20/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/osprey-talon-velocity-30/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/black-diamond-distance-15/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/black-diamond-distance-22/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/salomon-xa-15/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ultimate-direction-utility-bag/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/shokz-openrun/alternatives,alternatives,running|cycling|fitness,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/shokz-openfit-2/alternatives,alternatives,running|fitness,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/shokz-opendots-one/alternatives,alternatives,running|fitness,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/beats-fit-pro/alternatives,alternatives,running|fitness,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/soundcore-aerofit-2/alternatives,alternatives,running|fitness,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/suunto-wing/alternatives,alternatives,running|cycling|fitness,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/oakley-radar-ev-path/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/oakley-sutro-lite/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/oakley-kato/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/oakley-flak-2-0-xl/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/smith-shift-mag/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/smith-attack-mag/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/julbo-ultimate/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/julbo-rush/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/rudy-project-cutline/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/100-percent-s3/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/roka-phantom-air/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/tifosi-rail/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/tifosi-vogel/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/goodr-circle-gs/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/petzl-nao-rl/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/black-diamond-distance-1500/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/ledlenser-neo9r/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/biolite-headlamp-800-pro/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nitecore-nu43/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/maurten-gel-100/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/maurten-gel-100-caf-100/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/maurten-gel-160/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/sis-go-isotonic-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/sis-beta-fuel-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/gu-energy-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/gu-roctane-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/precision-pf30-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/neversecond-c30-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/spring-energy-awesome-sauce/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/huma-gel-original/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/honey-stinger-organic-energy-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/gu-energy-chews/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/skratch-sport-energy-chews/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/veloforte-energy-chews/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/saltstick-fastchews/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/clif-bar-original/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/naak-ultra-energy-bar/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/powerbar-energize/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/maurten-drink-mix-320/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/sis-beta-fuel-drink/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/precision-pf30-drink-mix/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/neversecond-c30-sports-drink/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/styrkr-mix90/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/skratch-sport-hydration-mix/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/precision-ph1500/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nuun-sport/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/high5-zero/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/saltstick-caps/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/high5-energy-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/enervit-c2-1-carbo-gel/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/veloforte-energy-bar/alternatives,alternatives,running|cycling,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/tracksmith-session-short-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/janji-multi-short-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/janji-pace-short-women/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/patagonia-strider-pro-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/rabbit-fuel-n-fly-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/brooks-chaser-5-women/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nb-rc-essential-short-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/adidas-own-the-run-short-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/on-performance-short-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/tracksmith-twilight-half-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/tracksmith-turnover-tight-women/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/brooks-method-tight-women/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nike-fast-tight-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/on-performance-tight-women/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/brooks-canopy-jacket-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/patagonia-houdini-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nike-impossibly-light-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/on-weather-jacket-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/craft-adv-essence-light-wind-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/nike-dri-fit-miler-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
/products/janji-run-tee-men/alternatives,alternatives,running,N/A,no,yes,"noindex,follow",published,alternatives_category_noindex|alternatives_ok_render,no
