issue_id,severity,url,path,page_type,issue_class,issue_subclass,rendered_excerpt,image_path,root_cause,status
RQ-01196,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/nathan-pinnacle-12-hero.jpg,WRONG_PRODUCT:/images/packs/products/nathan-pinnacle-12-hero.jpg,OPEN
RQ-01197,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/ultimate-direction-adventure-vest-hero.jpg,WRONG_PRODUCT:/images/packs/products/ultimate-direction-adventure-vest-hero.jpg,OPEN
RQ-01198,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/salomon-adv-skin-12-hero.jpg,WRONG_PRODUCT:/images/packs/products/salomon-adv-skin-12-hero.jpg,OPEN
RQ-01199,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/camelbak-zephyr-pro-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/camelbak-zephyr-pro-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01200,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/camelbak-zephyr-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/camelbak-zephyr-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01201,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/camelbak-apex-pro-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/camelbak-apex-pro-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01202,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/nathan-pinnacle-12-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/nathan-pinnacle-12-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01203,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/ultimate-direction-adventure-vest-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/ultimate-direction-adventure-vest-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01204,BLOCKER,http://127.0.0.1:3020/products/camelbak-zephyr-pro,/products/camelbak-zephyr-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CamelBak Zephyr Pro: Capacity, Fit & Alternatives · Kitletics",/images/packs/products/salomon-adv-skin-12-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/salomon-adv-skin-12-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01205,BLOCKER,http://127.0.0.1:3020/products/cep-calf-sleeves-3,/products/cep-calf-sleeves-3,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CEP Calf Sleeves 3.0: Specs, Fit & Alternatives · Kitletics",/images/running/accessories/therabody-theragun-prime-hero.png:recovery is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/accessories/therabody-theragun-prime-hero.png:recovery is authentic but the wrong content type for unknown,OPEN
RQ-01206,BLOCKER,http://127.0.0.1:3020/products/cep-calf-sleeves-3,/products/cep-calf-sleeves-3,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CEP Calf Sleeves 3.0: Specs, Fit & Alternatives · Kitletics",/images/running/accessories/hyperice-hypervolt-2-hero.png:recovery is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/accessories/hyperice-hypervolt-2-hero.png:recovery is authentic but the wrong content type for unknown,OPEN
RQ-01207,BLOCKER,http://127.0.0.1:3020/products/cep-calf-sleeves-3,/products/cep-calf-sleeves-3,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CEP Calf Sleeves 3.0: Specs, Fit & Alternatives · Kitletics",/images/running/accessories/therabody-theragun-mini-2-hero.jpg:recovery is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/accessories/therabody-theragun-mini-2-hero.jpg:recovery is authentic but the wrong content type for unknown,OPEN
RQ-01208,BLOCKER,http://127.0.0.1:3020/products/cep-the-run-calf-sleeves,/products/cep-the-run-calf-sleeves,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"CEP The Run Calf Sleeves: Specs, Fit & Alternatives · Kitletics",/images/running/accessories/therabody-theragun-mini-2-hero.jpg:recovery is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/accessories/therabody-theragun-mini-2-hero.jpg:recovery is authentic but the wrong content type for unknown,OPEN
RQ-01209,BLOCKER,http://127.0.0.1:3020/products/ciele-gocap-athletics,/products/ciele-gocap-athletics,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Ciele GOCap Athletics: Specs, Fit & Alternatives · Kitletics",/images/clothing/products/nike-aerobill-cap-hero.jpg,WRONG_PRODUCT:/images/clothing/products/nike-aerobill-cap-hero.jpg,OPEN
RQ-01210,BLOCKER,http://127.0.0.1:3020/products/ciele-gocap-athletics,/products/ciele-gocap-athletics,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Ciele GOCap Athletics: Specs, Fit & Alternatives · Kitletics",/images/clothing/products/patagonia-capilene-cool-daily-men-hero.jpg,WRONG_PRODUCT:/images/clothing/products/patagonia-capilene-cool-daily-men-hero.jpg,OPEN
RQ-01211,BLOCKER,http://127.0.0.1:3020/products/ciele-gocap-athletics,/products/ciele-gocap-athletics,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Ciele GOCap Athletics: Specs, Fit & Alternatives · Kitletics",/images/clothing/products/ciele-gocap-athletics-hero.jpg:clothing is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/clothing/products/ciele-gocap-athletics-hero.jpg:clothing is authentic but the wrong content type for unknown,OPEN
RQ-01212,BLOCKER,http://127.0.0.1:3020/products/ciele-gocap-athletics,/products/ciele-gocap-athletics,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Ciele GOCap Athletics: Specs, Fit & Alternatives · Kitletics",/images/clothing/products/nike-aerobill-cap-hero.jpg:clothing is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/clothing/products/nike-aerobill-cap-hero.jpg:clothing is authentic but the wrong content type for unknown,OPEN
RQ-01213,BLOCKER,http://127.0.0.1:3020/products/ciele-gocap-athletics,/products/ciele-gocap-athletics,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Ciele GOCap Athletics: Specs, Fit & Alternatives · Kitletics",/images/clothing/products/patagonia-capilene-cool-daily-men-hero.jpg:clothing is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/clothing/products/patagonia-capilene-cool-daily-men-hero.jpg:clothing is authentic but the wrong content type for unknown,OPEN
RQ-01214,BLOCKER,http://127.0.0.1:3020/products/compressport-free-belt-pro,/products/compressport-free-belt-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Compressport Free Belt Pro: Specs, Fit & Alternatives · Kitletics",/images/packs/products/naked-running-band-hero.jpg,WRONG_PRODUCT:/images/packs/products/naked-running-band-hero.jpg,OPEN
RQ-01215,BLOCKER,http://127.0.0.1:3020/products/compressport-free-belt-pro,/products/compressport-free-belt-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Compressport Free Belt Pro: Specs, Fit & Alternatives · Kitletics",/images/packs/products/salomon-pulse-belt-hero.jpg,WRONG_PRODUCT:/images/packs/products/salomon-pulse-belt-hero.jpg,OPEN
RQ-01216,BLOCKER,http://127.0.0.1:3020/products/compressport-free-belt-pro,/products/compressport-free-belt-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Compressport Free Belt Pro: Specs, Fit & Alternatives · Kitletics",/images/packs/products/compressport-free-belt-pro-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/compressport-free-belt-pro-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01217,BLOCKER,http://127.0.0.1:3020/products/compressport-free-belt-pro,/products/compressport-free-belt-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Compressport Free Belt Pro: Specs, Fit & Alternatives · Kitletics",/images/packs/products/naked-running-band-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/naked-running-band-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01218,BLOCKER,http://127.0.0.1:3020/products/compressport-free-belt-pro,/products/compressport-free-belt-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Compressport Free Belt Pro: Specs, Fit & Alternatives · Kitletics",/images/packs/products/salomon-pulse-belt-hero.jpg:pack is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/packs/products/salomon-pulse-belt-hero.jpg:pack is authentic but the wrong content type for unknown,OPEN
RQ-01219,BLOCKER,http://127.0.0.1:3020/products/compressport-free-belt-pro,/products/compressport-free-belt-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"Compressport Free Belt Pro: Specs, Fit & Alternatives · Kitletics",/images/running/accessories/flipbelt-classic-hero.jpg:belt is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/accessories/flipbelt-classic-hero.jpg:belt is authentic but the wrong content type for unknown,OPEN
RQ-01220,BLOCKER,http://127.0.0.1:3020/products/compressport-ultrun-s-pack,/products/compressport-ultrun-s-pack,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Compressport Ultrun S Pack: Fit, Capacity & Alternatives · Kitletics",/images/packs/products/nnormal-race-vest-hero.jpg,WRONG_PRODUCT:/images/packs/products/nnormal-race-vest-hero.jpg,OPEN
RQ-01221,BLOCKER,http://127.0.0.1:3020/products/compressport-ultrun-s-pack,/products/compressport-ultrun-s-pack,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Compressport Ultrun S Pack: Fit, Capacity & Alternatives · Kitletics",/images/packs/products/salomon-adv-skin-5-hero.jpg,WRONG_PRODUCT:/images/packs/products/salomon-adv-skin-5-hero.jpg,OPEN
RQ-01222,BLOCKER,http://127.0.0.1:3020/products/compressport-ultrun-s-pack,/products/compressport-ultrun-s-pack,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Compressport Ultrun S Pack: Fit, Capacity & Alternatives · Kitletics",/images/packs/products/ultimate-direction-race-vest-6-hero.jpg,WRONG_PRODUCT:/images/packs/products/ultimate-direction-race-vest-6-hero.jpg,OPEN
RQ-01223,BLOCKER,http://127.0.0.1:3020/products/compressport-ultrun-s-pack,/products/compressport-ultrun-s-pack,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"Compressport Ultrun S Pack: Fit, Capacity & Alternatives · Kitletics",/images/packs/products/osprey-duro-lt-hero.jpg,WRONG_PRODUCT:/images/packs/products/osprey-duro-lt-hero.jpg,OPEN
RQ-01224,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/suunto-race-hero.png,WRONG_PRODUCT:/images/watches/products/suunto-race-hero.png,OPEN
RQ-01225,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-forerunner-970-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-forerunner-970-hero.jpg,OPEN
RQ-01226,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/coros-pace-pro-hero.png,WRONG_PRODUCT:/images/watches/products/coros-pace-pro-hero.png,OPEN
RQ-01227,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-forerunner-965-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-forerunner-965-hero.jpg,OPEN
RQ-01228,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-epix-pro-gen-2-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-epix-pro-gen-2-hero.jpg,OPEN
RQ-01229,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/coros-apex-2-pro-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/coros-apex-2-pro-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01230,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/suunto-race-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/suunto-race-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01231,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-forerunner-970-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-forerunner-970-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01232,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/coros-pace-pro-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/coros-pace-pro-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01233,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-forerunner-965-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-forerunner-965-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01234,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/coros-apex-4-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/coros-apex-4-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01235,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro,/products/coros-apex-2-pro,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 2 Pro: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-epix-pro-gen-2-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-epix-pro-gen-2-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01236,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/watches/products/garmin-forerunner-965-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-forerunner-965-hero.jpg,OPEN
RQ-01237,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/watches/products/garmin-epix-pro-gen-2-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-epix-pro-gen-2-hero.jpg,OPEN
RQ-01238,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/running/best-hub/best-gps-watches-running.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/best-hub/best-gps-watches-running.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01239,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/watches/products/coros-apex-2-pro-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/coros-apex-2-pro-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01240,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/watches/products/garmin-forerunner-965-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-forerunner-965-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01241,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/watches/products/garmin-epix-pro-gen-2-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-epix-pro-gen-2-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01242,BLOCKER,http://127.0.0.1:3020/products/coros-apex-2-pro/alternatives,/products/coros-apex-2-pro/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,Best Alternatives to COROS Apex 2 Pro · Kitletics,/images/watches/products/coros-apex-4-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/coros-apex-4-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01243,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-fenix-8-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-fenix-8-hero.jpg,OPEN
RQ-01244,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/suunto-race-hero.png,WRONG_PRODUCT:/images/watches/products/suunto-race-hero.png,OPEN
RQ-01245,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-instinct-3-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-instinct-3-hero.jpg,OPEN
RQ-01246,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_PRODUCT,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-forerunner-970-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-forerunner-970-hero.jpg,OPEN
RQ-01247,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/coros-apex-4-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/coros-apex-4-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01248,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-fenix-8-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-fenix-8-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01249,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/suunto-race-hero.png:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/suunto-race-hero.png:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01250,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-instinct-3-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-instinct-3-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01251,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/running/best-hub/best-gps-watches-running.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/best-hub/best-gps-watches-running.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01252,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4,/products/coros-apex-4,product,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,"COROS Apex 4: Specs, Performance & Best Uses · Kitletics",/images/watches/products/garmin-forerunner-970-hero.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/watches/products/garmin-forerunner-970-hero.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
RQ-01253,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/garmin-fenix-8-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-fenix-8-hero.jpg,OPEN
RQ-01254,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/polar-grit-x2-hero.png,WRONG_PRODUCT:/images/watches/products/polar-grit-x2-hero.png,OPEN
RQ-01255,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/garmin-epix-pro-gen-2-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-epix-pro-gen-2-hero.jpg,OPEN
RQ-01256,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/garmin-enduro-3-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-enduro-3-hero.jpg,OPEN
RQ-01257,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/suunto-vertical-2-hero.png,WRONG_PRODUCT:/images/watches/products/suunto-vertical-2-hero.png,OPEN
RQ-01258,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/suunto-race-hero.png,WRONG_PRODUCT:/images/watches/products/suunto-race-hero.png,OPEN
RQ-01259,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_PRODUCT,Best Alternatives to COROS Apex 4 · Kitletics,/images/watches/products/garmin-instinct-3-hero.jpg,WRONG_PRODUCT:/images/watches/products/garmin-instinct-3-hero.jpg,OPEN
RQ-01260,BLOCKER,http://127.0.0.1:3020/products/coros-apex-4/alternatives,/products/coros-apex-4/alternatives,alternatives,IMAGE_SEMANTIC,WRONG_CONTENT_TYPE,Best Alternatives to COROS Apex 4 · Kitletics,/images/running/best-hub/best-gps-watches-running.jpg:gps_watch is authentic but the wrong content type for unknown,WRONG_CONTENT_TYPE:/images/running/best-hub/best-gps-watches-running.jpg:gps_watch is authentic but the wrong content type for unknown,OPEN
