url,page_type,entity_slug,section,text_length,token_leak,machine_language,wordy,repetitive,generic,broken,unsupported,quality_class,excerpt,source_field,root_cause
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-value,8609,True,False,False,False,False,True,False,BROKEN,Value nikereactinfinityrun4heelstack36 36heelstacknikereactinfinityrun4 nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushionlevelhigh h…,section:sec-value,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-value,8609,True,False,False,True,False,True,False,BROKEN,Value nikereactinfinityrun4heelstack36 36heelstacknikereactinfinityrun4 nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushionlevelhigh h…,section:sec-value,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-overview,8775,True,False,False,False,False,True,False,BROKEN,What it is highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfinityrun4 nikereactinfinityrun4ridecha…,section:sec-overview,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-overview,8775,True,False,False,True,False,True,False,BROKEN,What it is highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfinityrun4 nikereactinfinityrun4ridecha…,section:sec-overview,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-verified-specs,8613,True,False,False,False,False,True,False,BROKEN,Key specs nikereactinfinityrun4heelstack36 36heelstacknikereactinfinityrun4 nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushionlevelhi…,section:sec-verified-specs,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-verified-specs,8613,True,False,False,True,False,True,False,BROKEN,Key specs nikereactinfinityrun4heelstack36 36heelstacknikereactinfinityrun4 nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushionlevelhi…,section:sec-verified-specs,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-fit,8476,True,False,False,False,False,True,False,BROKEN,Fit & Comfort nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4…,section:sec-fit,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-fit,8476,True,False,False,True,False,True,False,BROKEN,Fit & Comfort nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4…,section:sec-fit,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-cushioning,8799,True,False,False,False,False,True,False,BROKEN,Cushioning nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfinityrun4 nikereactinfinityrun4ridecharactersmooth smoothridecharacternikereactinfinityrun4 nikereactinfinityrun4energyreturnmoderate moderateenergyreturnnike…,section:sec-cushioning,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-cushioning,8799,True,False,False,True,False,True,False,BROKEN,Cushioning nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfinityrun4 nikereactinfinityrun4ridecharactersmooth smoothridecharacternikereactinfinityrun4 nikereactinfinityrun4energyreturnmoderate moderateenergyreturnnike…,section:sec-cushioning,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-ride,8541,True,False,False,False,False,True,False,BROKEN,Ride nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfinityr…,section:sec-ride,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-ride,8541,True,False,False,True,False,True,False,BROKEN,Ride nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfinityr…,section:sec-ride,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-stability,8795,True,False,False,False,False,True,False,BROKEN,Stability nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfi…,section:sec-stability,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-stability,8795,True,False,False,True,False,True,False,BROKEN,Stability nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereactinfi…,section:sec-stability,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-upper,8620,True,False,False,False,False,True,False,BROKEN,Upper & lockdown nikereactinfinityrun4heelstack36 36heelstacknikereactinfinityrun4 nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushion…,section:sec-upper,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-upper,8620,True,False,False,True,False,True,False,BROKEN,Upper & lockdown nikereactinfinityrun4heelstack36 36heelstacknikereactinfinityrun4 nikereactinfinityrun4forefootstack27 27forefootstacknikereactinfinityrun4 nikereactinfinityrun4drop8 8dropnikereactinfinityrun4 nikereactinfinityrun4cushion…,section:sec-upper,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-react-infinity-run-4,review,nike-react-infinity-run-4,section:sec-grip,8551,True,False,False,False,False,True,False,BROKEN,Grip & outsole nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereac…,section:sec-grip,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-react-infinity-run-4,product,nike-react-infinity-run-4,section:sec-grip,8551,True,False,False,True,False,True,False,BROKEN,Grip & outsole nikereactinfinityrun4cushionlevelhigh highcushionlevelnikereactinfinityrun4 nikereactinfinityrun4cushionfeelbalanced balancedcushionfeelnikereactinfinityrun4 nikereactinfinityrun4stabilitystability stabilitystabilitynikereac…,section:sec-grip,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,verdict,958,True,False,False,False,False,True,False,BROKEN,skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelstack37 37heelstacknikestructure26 nikestructure26forefootstack27 27forefootstacknikestructure26 nikestru…,verdict,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,verdict,958,True,False,False,True,False,True,False,BROKEN,skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelstack37 37heelstacknikestructure26 nikestructure26forefootstack27 27forefootstacknikestructure26 nikestru…,verdict,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,final_verdict,958,True,False,False,False,False,True,False,BROKEN,skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelstack37 37heelstacknikestructure26 nikestructure26forefootstack27 27forefootstacknikestructure26 nikestru…,final_verdict,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,final_verdict,958,True,False,False,True,False,True,False,BROKEN,skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelstack37 37heelstacknikestructure26 nikestructure26forefootstack27 27forefootstacknikestructure26 nikestru…,final_verdict,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,summary,958,True,False,False,False,False,True,False,BROKEN,skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelstack37 37heelstacknikestructure26 nikestructure26forefootstack27 27forefootstacknikestructure26 nikestru…,summary,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,summary,958,True,False,False,True,False,True,False,BROKEN,skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelstack37 37heelstacknikestructure26 nikestructure26forefootstack27 27forefootstacknikestructure26 nikestru…,summary,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,how_we_assessed,4246,True,True,False,False,False,True,False,BROKEN,Kitletics Expert Research Review. How we assessed it: Nike Structure 26 as a stability daily trainer. skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelsta…,how_we_assessed,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,how_we_assessed,4246,True,True,False,True,False,True,False,BROKEN,Kitletics Expert Research Review. How we assessed it: Nike Structure 26 as a stability daily trainer. skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 295weightnikestructure26 nikestructure26heelsta…,how_we_assessed,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,buy_if_1,141,False,False,False,False,False,False,False,GOOD,Shortlist Structure 26 when a stability daily trainer is the job and accessible stability option is what you keep paying for week after week.,buy_if_1,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,buy_if_1,141,False,False,False,True,False,False,False,GOOD,Shortlist Structure 26 when a stability daily trainer is the job and accessible stability option is what you keep paying for week after week.,buy_if_1,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,buy_if_2,139,False,False,False,False,False,False,False,GOOD,"Compared with ASICS GT-2000 14, Structure 26 is the clearer pick only while everyday durability stays higher priority than peer trade-offs.",buy_if_2,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,buy_if_2,139,False,False,False,True,False,False,False,GOOD,"Compared with ASICS GT-2000 14, Structure 26 is the clearer pick only while everyday durability stays higher priority than peer trade-offs.",buy_if_2,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,buy_if_3,146,False,False,False,False,False,False,False,GOOD,"After lining Structure 26 up against Brooks Adrenaline GTS 25, you still prefer this stability daily trainer framing for the sessions you protect.",buy_if_3,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,buy_if_3,146,False,False,False,True,False,False,False,GOOD,"After lining Structure 26 up against Brooks Adrenaline GTS 25, you still prefer this stability daily trainer framing for the sessions you protect.",buy_if_3,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,skip_if_1,114,False,False,False,False,False,False,False,GOOD,"If less plush than Structure Plus would hit most sessions, do not force Structure 26; open ASICS GT-2000 14 first.",skip_if_1,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,skip_if_1,114,False,False,False,True,False,False,False,GOOD,"If less plush than Structure Plus would hit most sessions, do not force Structure 26; open ASICS GT-2000 14 first.",skip_if_1,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,skip_if_2,116,False,False,False,False,False,False,False,GOOD,Walk if not for race day sits in your must-not-have list even though Structure 26 nails accessible stability option.,skip_if_2,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,skip_if_2,116,False,False,False,True,False,False,False,GOOD,Walk if not for race day sits in your must-not-have list even though Structure 26 nails accessible stability option.,skip_if_2,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,skip_if_3,102,False,False,False,False,False,False,False,GOOD,One-tool-for-every-session shoppers will outgrow Structure 26's stability daily trainer focus quickly.,skip_if_3,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,skip_if_3,102,False,False,False,True,False,False,False,GOOD,One-tool-for-every-session shoppers will outgrow Structure 26's stability daily trainer focus quickly.,skip_if_3,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,pro_1,27,False,False,False,False,False,False,False,GOOD,Accessible stability option,pro_1,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,pro_1,27,False,False,False,True,False,False,False,GOOD,Accessible stability option,pro_1,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,pro_2,19,False,False,False,False,False,False,False,GOOD,Everyday durability,pro_2,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,pro_2,19,False,False,False,True,False,False,False,GOOD,Everyday durability,pro_2,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,pro_3,43,False,False,False,False,False,False,False,GOOD,Midsole story: ReactX with support geometry,pro_3,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,pro_3,43,False,False,False,True,False,False,False,GOOD,Midsole story: ReactX with support geometry,pro_3,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,con_1,30,False,False,False,False,False,False,False,GOOD,Less plush than Structure Plus,con_1,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,con_1,30,False,False,False,True,False,False,False,GOOD,Less plush than Structure Plus,con_1,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,con_2,16,False,False,False,False,False,False,False,GOOD,Not for race day,con_2,n/a
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,con_2,16,False,False,False,True,False,False,False,GOOD,Not for race day,con_2,n/a
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-usecase,7248,True,False,False,False,False,True,False,BROKEN,Who should buy nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26e…,section:sec-usecase,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-usecase,7248,True,False,False,True,False,True,False,BROKEN,Who should buy nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26e…,section:sec-usecase,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-value,7139,True,False,False,False,False,True,False,BROKEN,Value moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 29…,section:sec-value,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-value,7139,True,False,False,True,False,True,False,BROKEN,Value moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight295 29…,section:sec-value,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-overview,7284,True,False,False,False,False,True,False,BROKEN,What it is nikestructure26drop10 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitysta…,section:sec-overview,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-overview,7284,True,False,False,True,False,True,False,BROKEN,What it is nikestructure26drop10 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitysta…,section:sec-overview,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-verified-specs,7143,True,False,False,False,False,True,False,BROKEN,Key specs moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight29…,section:sec-verified-specs,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-verified-specs,7143,True,False,False,True,False,True,False,BROKEN,Key specs moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26weight29…,section:sec-verified-specs,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-fit,7027,True,False,False,False,False,True,False,BROKEN,Fit & Comfort smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikest…,section:sec-fit,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-fit,7027,True,False,False,True,False,True,False,BROKEN,Fit & Comfort smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikest…,section:sec-fit,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-cushioning,7315,True,False,False,False,False,True,False,BROKEN,Cushioning 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 …,section:sec-cushioning,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-cushioning,7315,True,False,False,True,False,True,False,BROKEN,Cushioning 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 …,section:sec-cushioning,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-ride,7076,True,False,False,False,False,True,False,BROKEN,Ride nikestructure26forefootstack27 27forefootstacknikestructure26 nikestructure26drop10 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikest…,section:sec-ride,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-ride,7076,True,False,False,True,False,True,False,BROKEN,Ride nikestructure26forefootstack27 27forefootstacknikestructure26 nikestructure26drop10 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikest…,section:sec-ride,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-stability,7307,True,False,False,False,False,True,False,BROKEN,Stability balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderateenergyreturn…,section:sec-stability,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-stability,7307,True,False,False,True,False,True,False,BROKEN,Stability balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderateenergyreturn…,section:sec-stability,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-upper,7150,True,False,False,False,False,True,False,BROKEN,Upper & lockdown moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26w…,section:sec-upper,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-upper,7150,True,False,False,True,False,True,False,BROKEN,Upper & lockdown moderateenergyreturnnikestructure26 nikestructure26flexibilitymoderate moderateflexibilitynikestructure26 nikestructure26upperengineeredmesh skuslugnikestructure26 skuidprodstructure26 gen26nikestructure26 nikestructure26w…,section:sec-upper,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-grip,7086,True,False,False,False,False,True,False,BROKEN,Grip & outsole nikestructure26forefootstack27 27forefootstacknikestructure26 nikestructure26drop10 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushion…,section:sec-grip,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-grip,7086,True,False,False,True,False,True,False,BROKEN,Grip & outsole nikestructure26forefootstack27 27forefootstacknikestructure26 nikestructure26drop10 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushion…,section:sec-grip,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-durability,7315,True,False,False,False,False,True,False,BROKEN,Durability 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 …,section:sec-durability,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-durability,7315,True,False,False,True,False,True,False,BROKEN,Durability 10dropnikestructure26 nikestructure26cushionlevelmedium mediumcushionlevelnikestructure26 nikestructure26cushionfeelbalanced balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 …,section:sec-durability,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-strengths,7319,True,False,False,False,False,True,False,BROKEN,Where it is strongest balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderate…,section:sec-strengths,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-strengths,7319,True,False,False,True,False,True,False,BROKEN,Where it is strongest balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderate…,section:sec-strengths,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-26,review,nike-structure-26,section:sec-tradeoffs,7317,True,False,False,False,False,True,False,BROKEN,Trade-offs & limits balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderateen…,section:sec-tradeoffs,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/products/nike-structure-26,product,nike-structure-26,section:sec-tradeoffs,7317,True,False,False,True,False,True,False,BROKEN,Trade-offs & limits balancedcushionfeelnikestructure26 nikestructure26stabilitystability stabilitystabilitynikestructure26 nikestructure26ridecharactersmooth smoothridecharacternikestructure26 nikestructure26energyreturnmoderate moderateen…,section:sec-tradeoffs,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
https://kitletics.com/reviews/nike-structure-plus,review,nike-structure-plus,verdict,1012,True,False,False,False,False,True,False,BROKEN,skuslugnikestructureplus skuidprodstructureplus genPlusnikestructureplus nikestructureplusweight300 300weightnikestructureplus nikestructureplusheelstack38 38heelstacknikestructureplus nikestructureplusforefootstack28 28forefootstacknikest…,verdict,p54_held_finalized_uniqueness_tokens via src/content/reviews-p54-held-finalized.json
