url,type,sport,quality,indexable,ready,publicationState,primaryReason,holdBucket
/products/asics-gel-kayano-32,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gel-kayano-32/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-gel-nimbus-27,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gel-nimbus-27/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-gel-trabuco-13,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gel-trabuco-13/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-gt-1000-13,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gt-2000-14,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-gt-2000-14/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-metaspeed-sky-paris,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-metaspeed-sky-paris/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-novablast-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-novablast-5,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-novablast-5/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-novablast-6,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-novablast-6/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/asics-superblast-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/asics-superblast-2/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/assaultrunner-elite,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/assaultrunner-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/balega-blister-resist,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/balega-hidden-comfort,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/beats-fit-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/biolite-headlamp-800-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/black-diamond-distance-15,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/black-diamond-distance-1500,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/black-diamond-distance-22,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/black-diamond-distance-8,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/black-diamond-spot-400-r,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/blackroll-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/body-glide-original,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/bose-ultra-open-earbuds,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brazyn-morph,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-adrenaline-gts-25,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-adrenaline-gts-25/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/brooks-canopy-jacket-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-cascadia-18,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-cascadia-18/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/brooks-chaser-5-women,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-ghost-16,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-ghost-16/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/brooks-ghost-18,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-ghost-18/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/brooks-glycerin-21,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/brooks-glycerin-22,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-glycerin-22/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/brooks-glycerin-gts-22,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-hyperion-max-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-hyperion-max-2/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/brooks-method-tight-women,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-notch-thermal-beanie,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/brooks-notch-thermal-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/brooks-sherpa-7-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/camelbak-apex-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/camelbak-circuit-run-vest,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/camelbak-crux-15,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/camelbak-quick-grip-chill,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/camelbak-zephyr,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/camelbak-zephyr-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/cep-calf-sleeves-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/cep-run-compression-sock-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/cep-the-run-calf-sleeves,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/ciele-gocap-athletics,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/clif-bar-original,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/clif-bloks-energy-chews,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/compressport-free-belt-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/compressport-ultrun-s-pack,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-apex-2-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-apex-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-apex-4/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/coros-heart-rate-monitor,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-heart-rate-monitor/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/coros-pace-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-pace-3/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/coros-pace-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-pace-4/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/coros-pace-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-pace-pro/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/coros-vertix-2s,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/coros-vertix-2s/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/craft-active-extreme-x-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/craft-adv-essence-light-wind-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/craft-adv-essence-light-wind-vest-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/craft-adv-essence-short,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/craft-adv-essence-tight-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/craft-adv-lumen-glove,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/darn-tough-run-1-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/drymax-run-lite-mesh,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/enervit-c2-1-carbo-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/feetures-elite-light-cushion,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/fitletic-fully-loaded,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/flipbelt-classic,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-enduro-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-enduro-3/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-epix-pro-gen-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-epix-pro-gen-2/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-fenix-8,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-fenix-8/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-forerunner-165,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-165/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-forerunner-255,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/garmin-forerunner-265,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-265s,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-265s/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-forerunner-55,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-570,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-570/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-forerunner-965,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-965/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-forerunner-970,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-forerunner-970/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-hrm-200,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-hrm-200/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-hrm-600,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-hrm-600/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-hrm-fit,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-hrm-fit/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-hrm-pro-plus,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-hrm-pro-plus/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-instinct-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-instinct-3/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/garmin-vivoactive-6,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/garmin-vivoactive-6/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/goodr-circle-gs,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/goodr-ogs,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/gu-energy-chews,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/gu-energy-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/gu-roctane-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/high5-energy-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/high5-zero,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-arahi-7,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-arahi-7/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/hoka-bondi-8,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/hoka-bondi-9,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-bondi-9/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/hoka-clifton-10,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-clifton-10/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/hoka-clifton-9,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-clifton-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/hoka-gaviota-5,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-mach-6,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-mach-6/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/hoka-speedgoat-6,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hoka-speedgoat-6/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/honey-stinger-organic-energy-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/huma-gel-original,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hydrapak-contour-2l,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hydrapak-skyflask-speed-500,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hydrapak-softflask-250,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hydrapak-softflask-500,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/hydrapak-softflask-speed-500,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hydrapak-tube-kit,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/hyperice-hypervolt-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hyperice-hypervolt-go-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hyperice-normatec-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hyperice-normatec-go,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/hyperice-vyper-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/injinji-run-midweight,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/inov8-trailfly-ultra-g-300-max,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/janji-multi-short-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/janji-pace-short-women,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/janji-rainrunner-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/janji-run-tee-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/julbo-aerolite,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/julbo-rush,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/julbo-ultimate,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/kiprun-running-belt,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/ledlenser-neo9r,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/maurten-drink-mix-160,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/maurten-drink-mix-320,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/maurten-gel-100,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/maurten-gel-100-caf-100,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/maurten-gel-160,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/mirafit-folding-treadmill,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/mizuno-wave-rebellion-pro-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/mizuno-wave-rider-28,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/mizuno-wave-rider-28/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/naak-ultra-energy-bar,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/naak-ultra-energy-drink-mix,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/naked-running-band,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-exoshot-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/nathan-lightbender-rx,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/nathan-mirage-pak,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-peak-hydration-waist-pack,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-pinnacle-12,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-softflask-18oz,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-speeddraw-plus-insulated-18oz,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-streak-reflective-vest,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-vaporair-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-vaporair-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-zippered-stash,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nathan-zipster-lite,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nb-rc-essential-short-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/neversecond-c30-gel,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/neversecond-c30-sports-drink,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/new-balance-fresh-foam-x-1080-v13,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/new-balance-fresh-foam-x-1080-v14,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/new-balance-fresh-foam-x-1080-v14/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/new-balance-fresh-foam-x-860-v14,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/new-balance-fresh-foam-x-860-v14/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/new-balance-fresh-foam-x-hierro-v9,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/new-balance-fresh-foam-x-hierro-v9/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/new-balance-fuelcell-rebel-v5,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/new-balance-fuelcell-supercomp-elite-v4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/new-balance-fuelcell-supercomp-trainer-v3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-aerobill-cap,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-aeroswift-singlet-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-alphafly-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-alphafly-3/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/nike-dri-fit-miler-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-dri-fit-miler-women,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-dri-fit-stride-short,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-fast-tight-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-impossibly-light-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-invincible-3,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/nike-pegasus-41,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-pegasus-41/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/nike-pegasus-42,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-pegasus-42/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/nike-pegasus-trail-5,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-pegasus-trail-5/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/nike-react-infinity-run-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-structure-26,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-structure-plus,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-swoosh-medium-support,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/nike-therma-fit-glove,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-vaporfly-4,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nike-vaporfly-4/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/nike-vomero-18,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/nike-vomero-18/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/nitecore-nu43,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/nnormal-race-vest,product,running,LAUNCH_READY,yes,yes,published,decisionScore=80,LAUNCH_READY
/products/nuun-sport,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/oakley-encoder,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/oakley-flak-2-0-xl,product,running,LAUNCH_READY,yes,yes,published,decisionScore=90,LAUNCH_READY
/products/oakley-kato,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/oakley-radar-ev-path,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/oakley-sutro-lite,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/odlo-active-warm-eco-bottom-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/odlo-active-warm-eco-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-cloudmonster-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-cloudmonster-2/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/on-cloudmonster-hyper,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-cloudmonster-hyper/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/on-cloudsurfer-2,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-cloudsurfer-2/alternatives,alternatives,running,substantive,yes,yes,published,alternatives_ok,alternatives_ok
/products/on-cloudsurfer-next,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-performance-short-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-performance-tight-women,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-ultra-vest-pro,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/on-weather-jacket-men,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/oofos-oolala,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/oofos-ooriginal,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/osprey-duro-15,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
/products/osprey-duro-6,product,running,LAUNCH_READY,yes,yes,published,decisionScore=100,LAUNCH_READY
