URL,type,sport,quality,indexable,canonical,inbound_links,publication_state,launch_disposition,reason
/products/apple-watch-ultra-3/alternatives,Alternatives,running|cycling|swimming|fitness,N/A,yes,/products/apple-watch-ultra-3/alternatives,0,published,INDEXABLE,alternatives_ok
/products/apple-watch-series-10,Product,running|fitness|swimming,LAUNCH_READY,yes,/products/apple-watch-series-10,1,published,INDEXABLE,decisionScore=100
/products/apple-watch-series-10/alternatives,Alternatives,running|fitness|swimming,N/A,yes,/products/apple-watch-series-10/alternatives,0,published,INDEXABLE,alternatives_ok
/products/samsung-galaxy-watch-ultra,Product,running|cycling|swimming|fitness,LAUNCH_READY,yes,/products/samsung-galaxy-watch-ultra,1,published,INDEXABLE,decisionScore=100
/products/samsung-galaxy-watch-ultra/alternatives,Alternatives,running|cycling|swimming|fitness,N/A,yes,/products/samsung-galaxy-watch-ultra/alternatives,0,published,INDEXABLE,alternatives_ok
/products/amazfit-t-rex-3-pro,Product,running|cycling,LAUNCH_READY,yes,/products/amazfit-t-rex-3-pro,1,published,INDEXABLE,decisionScore=100
/products/amazfit-t-rex-3-pro/alternatives,Alternatives,running|cycling,N/A,yes,/products/amazfit-t-rex-3-pro/alternatives,0,published,INDEXABLE,alternatives_ok
/products/amazfit-active-2,Product,running|fitness,LAUNCH_READY,yes,/products/amazfit-active-2,3,published,INDEXABLE,decisionScore=100
/products/amazfit-active-2/alternatives,Alternatives,running|fitness,N/A,yes,/products/amazfit-active-2/alternatives,0,published,INDEXABLE,alternatives_ok
/products/garmin-hrm-200,Product,running|cycling|fitness|hyrox,LAUNCH_READY,yes,/products/garmin-hrm-200,2,published,INDEXABLE,decisionScore=100
/products/garmin-hrm-200/alternatives,Alternatives,running|cycling|fitness|hyrox,N/A,yes,/products/garmin-hrm-200/alternatives,0,published,INDEXABLE,alternatives_ok
/products/garmin-hrm-fit,Product,running|fitness|hyrox,LAUNCH_READY,yes,/products/garmin-hrm-fit,1,published,INDEXABLE,decisionScore=100
/products/garmin-hrm-fit/alternatives,Alternatives,running|fitness|hyrox,N/A,yes,/products/garmin-hrm-fit/alternatives,0,published,INDEXABLE,alternatives_ok
/products/polar-h9,Product,running|cycling|fitness|hyrox,LAUNCH_READY,yes,/products/polar-h9,4,published,INDEXABLE,decisionScore=100
/products/polar-h9/alternatives,Alternatives,running|cycling|fitness|hyrox,N/A,yes,/products/polar-h9/alternatives,0,published,INDEXABLE,alternatives_ok
/products/wahoo-trackr,Product,running|cycling|fitness|hyrox,LAUNCH_READY,yes,/products/wahoo-trackr,6,published,INDEXABLE,decisionScore=100
/products/wahoo-trackr/alternatives,Alternatives,running|cycling|fitness|hyrox,N/A,yes,/products/wahoo-trackr/alternatives,0,published,INDEXABLE,alternatives_ok
/products/wahoo-tickr-fit,Product,running|cycling|fitness|hyrox,LAUNCH_READY,yes,/products/wahoo-tickr-fit,2,published,INDEXABLE,decisionScore=100
/products/wahoo-tickr-fit/alternatives,Alternatives,running|cycling|fitness|hyrox,N/A,yes,/products/wahoo-tickr-fit/alternatives,0,published,INDEXABLE,alternatives_ok
/products/scosche-rhythm-plus-2,Product,running|fitness|hyrox,LAUNCH_READY,yes,/products/scosche-rhythm-plus-2,1,published,INDEXABLE,decisionScore=100
/products/scosche-rhythm24,Product,running|fitness,LAUNCH_READY,yes,/products/scosche-rhythm24,1,published,INDEXABLE,decisionScore=100
/products/suunto-smart-heart-rate-belt,Product,running|cycling|fitness,LAUNCH_READY,yes,/products/suunto-smart-heart-rate-belt,1,published,INDEXABLE,decisionScore=100
/products/suunto-smart-heart-rate-belt/alternatives,Alternatives,running|cycling|fitness,N/A,yes,/products/suunto-smart-heart-rate-belt/alternatives,0,published,INDEXABLE,alternatives_ok
/products/salomon-adv-skin-5,Product,running,LAUNCH_READY,yes,/products/salomon-adv-skin-5,6,published,INDEXABLE,decisionScore=100
/products/salomon-adv-skin-5/alternatives,Alternatives,running,N/A,yes,/products/salomon-adv-skin-5/alternatives,0,published,INDEXABLE,alternatives_ok
/products/nathan-vaporair-4,Product,running,LAUNCH_READY,yes,/products/nathan-vaporair-4,4,published,INDEXABLE,decisionScore=100
/products/nathan-vaporair-4/alternatives,Alternatives,running,N/A,yes,/products/nathan-vaporair-4/alternatives,0,published,INDEXABLE,alternatives_ok
/products/nathan-pinnacle-12,Product,running,LAUNCH_READY,yes,/products/nathan-pinnacle-12,2,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-race-vest-6,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-race-vest-6,5,published,INDEXABLE,decisionScore=100
/products/camelbak-zephyr-pro,Product,running,LAUNCH_READY,yes,/products/camelbak-zephyr-pro,2,published,INDEXABLE,decisionScore=100
/products/camelbak-zephyr-pro/alternatives,Alternatives,running,N/A,yes,/products/camelbak-zephyr-pro/alternatives,0,published,INDEXABLE,alternatives_ok
/products/camelbak-circuit-run-vest,Product,running,LAUNCH_READY,yes,/products/camelbak-circuit-run-vest,1,published,INDEXABLE,decisionScore=100
/products/camelbak-apex-pro,Product,running,LAUNCH_READY,yes,/products/camelbak-apex-pro,2,published,INDEXABLE,decisionScore=100
/products/osprey-duro-lt,Product,running,LAUNCH_READY,yes,/products/osprey-duro-lt,3,published,INDEXABLE,decisionScore=100
/products/osprey-duro-lt/alternatives,Alternatives,running,N/A,yes,/products/osprey-duro-lt/alternatives,0,published,INDEXABLE,alternatives_ok
/products/osprey-dyna-lt,Product,running,LAUNCH_READY,yes,/products/osprey-dyna-lt,1,published,INDEXABLE,decisionScore=100
/products/osprey-duro-15,Product,running,LAUNCH_READY,yes,/products/osprey-duro-15,4,published,INDEXABLE,decisionScore=100
/products/uswe-pace-8,Product,running,LAUNCH_READY,yes,/products/uswe-pace-8,1,published,INDEXABLE,decisionScore=100
/products/ultraspire-alpha-6,Product,running,LAUNCH_READY,yes,/products/ultraspire-alpha-6,1,published,INDEXABLE,decisionScore=100
/products/ultraspire-alpha-6/alternatives,Alternatives,running,N/A,yes,/products/ultraspire-alpha-6/alternatives,0,published,INDEXABLE,alternatives_ok
/products/ultraspire-spry-5,Product,running,LAUNCH_READY,yes,/products/ultraspire-spry-5,1,published,INDEXABLE,decisionScore=100
/products/compressport-ultrun-s-pack,Product,running,LAUNCH_READY,yes,/products/compressport-ultrun-s-pack,1,published,INDEXABLE,decisionScore=100
/products/nnormal-race-vest,Product,running,LAUNCH_READY,yes,/products/nnormal-race-vest,1,published,INDEXABLE,decisionScore=100
/products/on-ultra-vest-pro,Product,running,LAUNCH_READY,yes,/products/on-ultra-vest-pro,2,published,INDEXABLE,decisionScore=100
/products/black-diamond-distance-8,Product,running,LAUNCH_READY,yes,/products/black-diamond-distance-8,2,published,INDEXABLE,decisionScore=100
/products/nathan-peak-hydration-waist-pack,Product,running,LAUNCH_READY,yes,/products/nathan-peak-hydration-waist-pack,3,published,INDEXABLE,decisionScore=100
/products/nathan-peak-hydration-waist-pack/alternatives,Alternatives,running,N/A,yes,/products/nathan-peak-hydration-waist-pack/alternatives,0,published,INDEXABLE,alternatives_ok
/products/ultimate-direction-race-belt,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-race-belt,3,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-ultra-belt,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-ultra-belt,1,published,INDEXABLE,decisionScore=100
/products/naked-running-band,Product,running,LAUNCH_READY,yes,/products/naked-running-band,3,published,INDEXABLE,decisionScore=100
/products/ultraspire-fitted-race-belt-2,Product,running,LAUNCH_READY,yes,/products/ultraspire-fitted-race-belt-2,1,published,INDEXABLE,decisionScore=100
/products/compressport-free-belt-pro,Product,running,LAUNCH_READY,yes,/products/compressport-free-belt-pro,1,published,INDEXABLE,decisionScore=100
/products/salomon-pulse-belt,Product,running,LAUNCH_READY,yes,/products/salomon-pulse-belt,1,published,INDEXABLE,decisionScore=100
/products/hydrapak-softflask-speed-500,Product,running,LAUNCH_READY,yes,/products/hydrapak-softflask-speed-500,3,published,INDEXABLE,decisionScore=100
/products/hydrapak-softflask-speed-500/alternatives,Alternatives,running,N/A,yes,/products/hydrapak-softflask-speed-500/alternatives,0,published,INDEXABLE,alternatives_ok
/products/hydrapak-skyflask-speed-500,Product,running,LAUNCH_READY,yes,/products/hydrapak-skyflask-speed-500,4,published,INDEXABLE,decisionScore=100
/products/nathan-speeddraw-plus-insulated-18oz,Product,running,LAUNCH_READY,yes,/products/nathan-speeddraw-plus-insulated-18oz,2,published,INDEXABLE,decisionScore=100
/products/camelbak-crux-15,Product,running,LAUNCH_READY,yes,/products/camelbak-crux-15,1,published,INDEXABLE,decisionScore=100
/products/camelbak-crux-15/alternatives,Alternatives,running,N/A,yes,/products/camelbak-crux-15/alternatives,0,published,INDEXABLE,alternatives_ok
/products/osprey-hydraulics-lt-15,Product,running,LAUNCH_READY,yes,/products/osprey-hydraulics-lt-15,1,published,INDEXABLE,decisionScore=100
/products/hydrapak-softflask-250,Product,running,LAUNCH_READY,yes,/products/hydrapak-softflask-250,1,published,INDEXABLE,decisionScore=100
/products/hydrapak-tube-kit,Product,running,LAUNCH_READY,yes,/products/hydrapak-tube-kit,1,published,INDEXABLE,decisionScore=100
/products/salomon-soft-flask-speed-500,Product,running,LAUNCH_READY,yes,/products/salomon-soft-flask-speed-500,1,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-body-bottle-500,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-body-bottle-500,1,published,INDEXABLE,decisionScore=100
/products/nathan-softflask-18oz,Product,running,LAUNCH_READY,yes,/products/nathan-softflask-18oz,1,published,INDEXABLE,decisionScore=100
/products/amphipod-hydraform-ergo-lite-handheld,Product,running,LAUNCH_READY,yes,/products/amphipod-hydraform-ergo-lite-handheld,1,published,INDEXABLE,decisionScore=100
/products/camelbak-quick-grip-chill,Product,running,LAUNCH_READY,yes,/products/camelbak-quick-grip-chill,1,published,INDEXABLE,decisionScore=100
/products/hydrapak-contour-2l,Product,running,LAUNCH_READY,yes,/products/hydrapak-contour-2l,1,published,INDEXABLE,decisionScore=100
/products/salomon-soft-reservoir-15,Product,running,LAUNCH_READY,yes,/products/salomon-soft-reservoir-15,1,published,INDEXABLE,decisionScore=100
/products/swiftwick-aspire-four,Product,running,LAUNCH_READY,yes,/products/swiftwick-aspire-four,2,published,INDEXABLE,decisionScore=100
/products/drymax-run-lite-mesh,Product,running,LAUNCH_READY,yes,/products/drymax-run-lite-mesh,1,published,INDEXABLE,decisionScore=100
/products/wrightsock-coolmesh-ii,Product,running,LAUNCH_READY,yes,/products/wrightsock-coolmesh-ii,1,published,INDEXABLE,decisionScore=100
/products/amphipod-airflow-lite-belt,Product,running,LAUNCH_READY,yes,/products/amphipod-airflow-lite-belt,1,published,INDEXABLE,decisionScore=100
/products/fitletic-fully-loaded,Product,running,LAUNCH_READY,yes,/products/fitletic-fully-loaded,1,published,INDEXABLE,decisionScore=100
/products/nathan-zipster-lite,Product,running,LAUNCH_READY,yes,/products/nathan-zipster-lite,1,published,INDEXABLE,decisionScore=100
/products/kiprun-running-belt,Product,running,LAUNCH_READY,yes,/products/kiprun-running-belt,1,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-fastpack-20,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-fastpack-20,5,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-fastpack-20/alternatives,Alternatives,running,N/A,yes,/products/ultimate-direction-fastpack-20/alternatives,0,published,INDEXABLE,alternatives_ok
/products/ultimate-direction-fastpack-her-20,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-fastpack-her-20,1,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-fastpack-30,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-fastpack-30,2,published,INDEXABLE,decisionScore=100
/products/osprey-talon-velocity-20,Product,running,LAUNCH_READY,yes,/products/osprey-talon-velocity-20,3,published,INDEXABLE,decisionScore=100
/products/osprey-talon-velocity-20/alternatives,Alternatives,running,N/A,yes,/products/osprey-talon-velocity-20/alternatives,0,published,INDEXABLE,alternatives_ok
/products/osprey-tempest-velocity-20,Product,running,LAUNCH_READY,yes,/products/osprey-tempest-velocity-20,1,published,INDEXABLE,decisionScore=100
/products/osprey-talon-velocity-30,Product,running,LAUNCH_READY,yes,/products/osprey-talon-velocity-30,2,published,INDEXABLE,decisionScore=100
/products/black-diamond-distance-15,Product,running,LAUNCH_READY,yes,/products/black-diamond-distance-15,1,published,INDEXABLE,decisionScore=100
/products/black-diamond-distance-22,Product,running,LAUNCH_READY,yes,/products/black-diamond-distance-22,3,published,INDEXABLE,decisionScore=100
/products/salomon-xa-15,Product,running,LAUNCH_READY,yes,/products/salomon-xa-15,3,published,INDEXABLE,decisionScore=100
/products/salomon-custom-quiver,Product,running,LAUNCH_READY,yes,/products/salomon-custom-quiver,1,published,INDEXABLE,decisionScore=100
/products/ultimate-direction-utility-bag,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-utility-bag,1,published,INDEXABLE,decisionScore=100
/products/nathan-zippered-stash,Product,running,LAUNCH_READY,yes,/products/nathan-zippered-stash,1,published,INDEXABLE,decisionScore=100
/products/shokz-openrun,Product,running|cycling|fitness,LAUNCH_READY,yes,/products/shokz-openrun,2,published,INDEXABLE,decisionScore=100
/products/shokz-openfit-2,Product,running|fitness,LAUNCH_READY,yes,/products/shokz-openfit-2,2,published,INDEXABLE,decisionScore=100
/products/shokz-opendots-one,Product,running|fitness,LAUNCH_READY,yes,/products/shokz-opendots-one,2,published,INDEXABLE,decisionScore=100
/products/beats-fit-pro,Product,running|fitness,LAUNCH_READY,yes,/products/beats-fit-pro,2,published,INDEXABLE,decisionScore=100
/products/soundcore-aerofit-2,Product,running|fitness,LAUNCH_READY,yes,/products/soundcore-aerofit-2,2,published,INDEXABLE,decisionScore=100
/products/soundcore-sport-x20,Product,running|fitness|hyrox,LAUNCH_READY,yes,/products/soundcore-sport-x20,2,published,INDEXABLE,decisionScore=100
/products/suunto-wing,Product,running|cycling|fitness,LAUNCH_READY,yes,/products/suunto-wing,2,published,INDEXABLE,decisionScore=100
/products/apple-airpods-4,Product,running|fitness,LAUNCH_READY,yes,/products/apple-airpods-4,2,published,INDEXABLE,decisionScore=100
/products/petzl-nao-rl,Product,running,LAUNCH_READY,yes,/products/petzl-nao-rl,3,published,INDEXABLE,decisionScore=100
/products/petzl-actik-core,Product,running,LAUNCH_READY,yes,/products/petzl-actik-core,3,published,INDEXABLE,decisionScore=100
/products/black-diamond-distance-1500,Product,running,LAUNCH_READY,yes,/products/black-diamond-distance-1500,2,published,INDEXABLE,decisionScore=100
/products/ledlenser-neo9r,Product,running,LAUNCH_READY,yes,/products/ledlenser-neo9r,2,published,INDEXABLE,decisionScore=100
/products/biolite-headlamp-800-pro,Product,running,LAUNCH_READY,yes,/products/biolite-headlamp-800-pro,3,published,INDEXABLE,decisionScore=100
/products/nitecore-nu43,Product,running,LAUNCH_READY,yes,/products/nitecore-nu43,2,published,INDEXABLE,decisionScore=100
/products/amphipod-xinglet,Product,running,LAUNCH_READY,yes,/products/amphipod-xinglet,2,published,INDEXABLE,decisionScore=100
/products/amphipod-xinglet-optic-beam,Product,running,LAUNCH_READY,yes,/products/amphipod-xinglet-optic-beam,2,published,INDEXABLE,decisionScore=100
/products/amphipod-vizlet-led,Product,running,LAUNCH_READY,yes,/products/amphipod-vizlet-led,2,published,INDEXABLE,decisionScore=80
/products/proviz-reflect360-running-vest,Product,running,LAUNCH_READY,yes,/products/proviz-reflect360-running-vest,3,published,INDEXABLE,decisionScore=100
/products/nathan-lightbender-rx,Product,running,LAUNCH_READY,yes,/products/nathan-lightbender-rx,2,published,INDEXABLE,decisionScore=80
/products/therabody-theragun-prime,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/therabody-theragun-prime,3,published,INDEXABLE,decisionScore=100
/products/therabody-theragun-pro,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/therabody-theragun-pro,2,published,INDEXABLE,decisionScore=100
/products/hyperice-hypervolt-2,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/hyperice-hypervolt-2,2,published,INDEXABLE,decisionScore=100
/products/triggerpoint-grid-x,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/triggerpoint-grid-x,3,published,INDEXABLE,decisionScore=100
/products/triggerpoint-grid-travel,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/triggerpoint-grid-travel,1,published,INDEXABLE,decisionScore=100
/products/brazyn-morph,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/brazyn-morph,2,published,INDEXABLE,decisionScore=100
/products/blackroll-pro,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/blackroll-pro,1,published,INDEXABLE,decisionScore=100
/products/hyperice-normatec-3,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/hyperice-normatec-3,2,published,INDEXABLE,decisionScore=100
/products/hyperice-normatec-go,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/hyperice-normatec-go,3,published,INDEXABLE,decisionScore=100
/products/oofos-oolala,Product,running|recovery,LAUNCH_READY,yes,/products/oofos-oolala,1,published,INDEXABLE,decisionScore=100
/products/cep-the-run-calf-sleeves,Product,running|recovery,LAUNCH_READY,yes,/products/cep-the-run-calf-sleeves,1,published,INDEXABLE,decisionScore=100
/products/hyperice-vyper-3,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/hyperice-vyper-3,1,published,INDEXABLE,decisionScore=100
/products/darn-tough-run-1-4,Product,running,LAUNCH_READY,yes,/products/darn-tough-run-1-4,3,published,INDEXABLE,decisionScore=100
/products/smartwool-run-targeted-cushion,Product,running,LAUNCH_READY,yes,/products/smartwool-run-targeted-cushion,2,published,INDEXABLE,decisionScore=100
/products/balega-blister-resist,Product,running,LAUNCH_READY,yes,/products/balega-blister-resist,2,published,INDEXABLE,decisionScore=100
/products/nathan-vaporair-2,Product,running,LAUNCH_READY,yes,/products/nathan-vaporair-2,2,published,INDEXABLE,decisionScore=100
/products/nathan-vaporair-2/alternatives,Alternatives,running,N/A,yes,/products/nathan-vaporair-2/alternatives,0,published,INDEXABLE,alternatives_ok
/products/ultimate-direction-adventure-vest,Product,running,LAUNCH_READY,yes,/products/ultimate-direction-adventure-vest,1,published,INDEXABLE,decisionScore=100
/products/camelbak-zephyr,Product,running,LAUNCH_READY,yes,/products/camelbak-zephyr,1,published,INDEXABLE,decisionScore=100
/products/camelbak-zephyr/alternatives,Alternatives,running,N/A,yes,/products/camelbak-zephyr/alternatives,0,published,INDEXABLE,alternatives_ok
/products/osprey-duro-6,Product,running,LAUNCH_READY,yes,/products/osprey-duro-6,3,published,INDEXABLE,decisionScore=100
/products/osprey-duro-6/alternatives,Alternatives,running,N/A,yes,/products/osprey-duro-6/alternatives,0,published,INDEXABLE,alternatives_ok
/products/osprey-dyna-6,Product,running,LAUNCH_READY,yes,/products/osprey-dyna-6,2,published,INDEXABLE,decisionScore=100
/products/flipbelt-classic,Product,running,LAUNCH_READY,yes,/products/flipbelt-classic,4,published,INDEXABLE,decisionScore=100
/products/flipbelt-classic/alternatives,Alternatives,running,N/A,yes,/products/flipbelt-classic/alternatives,0,published,INDEXABLE,alternatives_ok
/products/nathan-mirage-pak,Product,running,LAUNCH_READY,yes,/products/nathan-mirage-pak,1,published,INDEXABLE,decisionScore=100
/products/spibelt-original,Product,running,LAUNCH_READY,yes,/products/spibelt-original,2,published,INDEXABLE,decisionScore=100
/products/nathan-exoshot-2,Product,running,LAUNCH_READY,yes,/products/nathan-exoshot-2,2,published,INDEXABLE,decisionScore=100
/products/salomon-soft-flask-500,Product,running,LAUNCH_READY,yes,/products/salomon-soft-flask-500,1,published,INDEXABLE,decisionScore=100
/products/hydrapak-softflask-500,Product,running,LAUNCH_READY,yes,/products/hydrapak-softflask-500,1,published,INDEXABLE,decisionScore=100
/products/feetures-elite-light-cushion,Product,running,LAUNCH_READY,yes,/products/feetures-elite-light-cushion,3,published,INDEXABLE,decisionScore=100
/products/feetures-elite-light-cushion/alternatives,Alternatives,running,N/A,yes,/products/feetures-elite-light-cushion/alternatives,0,published,INDEXABLE,alternatives_ok
/products/balega-hidden-comfort,Product,running,LAUNCH_READY,yes,/products/balega-hidden-comfort,2,published,INDEXABLE,decisionScore=100
/products/balega-hidden-comfort/alternatives,Alternatives,running,N/A,yes,/products/balega-hidden-comfort/alternatives,0,published,INDEXABLE,alternatives_ok
/products/injinji-run-midweight,Product,running,LAUNCH_READY,yes,/products/injinji-run-midweight,2,published,INDEXABLE,decisionScore=100
/products/cep-run-compression-sock-3,Product,running,LAUNCH_READY,yes,/products/cep-run-compression-sock-3,2,published,INDEXABLE,decisionScore=100
/products/shokz-openrun-pro-2,Product,running|cycling|fitness,LAUNCH_READY,yes,/products/shokz-openrun-pro-2,4,published,INDEXABLE,decisionScore=100
/products/apple-airpods-pro-2,Product,running|fitness,LAUNCH_READY,yes,/products/apple-airpods-pro-2,3,published,INDEXABLE,decisionScore=100
/products/bose-ultra-open-earbuds,Product,running|fitness,LAUNCH_READY,yes,/products/bose-ultra-open-earbuds,3,published,INDEXABLE,decisionScore=100
/products/petzl-swift-rl,Product,running,LAUNCH_READY,yes,/products/petzl-swift-rl,4,published,INDEXABLE,decisionScore=100
/products/black-diamond-spot-400-r,Product,running,LAUNCH_READY,yes,/products/black-diamond-spot-400-r,3,published,INDEXABLE,decisionScore=100
/products/silva-trail-runner-free-2,Product,running,LAUNCH_READY,yes,/products/silva-trail-runner-free-2,2,published,INDEXABLE,decisionScore=100
/products/nathan-streak-reflective-vest,Product,running,LAUNCH_READY,yes,/products/nathan-streak-reflective-vest,3,published,INDEXABLE,decisionScore=100
/products/therabody-theragun-mini-2,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/therabody-theragun-mini-2,3,published,INDEXABLE,decisionScore=100
/products/hyperice-hypervolt-go-2,Product,running|recovery|fitness,LAUNCH_READY,yes,/products/hyperice-hypervolt-go-2,3,published,INDEXABLE,decisionScore=100
/products/oofos-ooriginal,Product,running|recovery,LAUNCH_READY,yes,/products/oofos-ooriginal,3,published,INDEXABLE,decisionScore=100
/products/cep-calf-sleeves-3,Product,running|recovery,LAUNCH_READY,yes,/products/cep-calf-sleeves-3,2,published,INDEXABLE,decisionScore=100
/products/assaultrunner-pro,Product,fitness|hyrox|running,LAUNCH_READY,yes,/products/assaultrunner-pro,2,published,INDEXABLE,decisionScore=100
/products/mirafit-folding-treadmill,Product,fitness|hyrox|running,LAUNCH_READY,yes,/products/mirafit-folding-treadmill,2,published,INDEXABLE,decisionScore=100
/products/assaultrunner-elite,Product,fitness|hyrox|running,LAUNCH_READY,yes,/products/assaultrunner-elite,1,published,INDEXABLE,decisionScore=100
/brands/asics,Brand,,N/A,yes,/brands/asics,0,published,INDEXABLE,brand_hub_ok
/brands/nike,Brand,,N/A,yes,/brands/nike,0,published,INDEXABLE,brand_hub_ok
/brands/adidas,Brand,,N/A,yes,/brands/adidas,0,published,INDEXABLE,brand_hub_ok
/brands/saucony,Brand,,N/A,yes,/brands/saucony,0,published,INDEXABLE,brand_hub_ok
/brands/new-balance,Brand,,N/A,yes,/brands/new-balance,0,published,INDEXABLE,brand_hub_ok
/brands/hoka,Brand,,N/A,yes,/brands/hoka,0,published,INDEXABLE,brand_hub_ok
/brands/brooks,Brand,,N/A,yes,/brands/brooks,0,published,INDEXABLE,brand_hub_ok
/brands/garmin,Brand,,N/A,yes,/brands/garmin,0,published,INDEXABLE,brand_hub_ok
/brands/coros,Brand,,N/A,yes,/brands/coros,0,published,INDEXABLE,brand_hub_ok
/brands/salomon,Brand,,N/A,yes,/brands/salomon,0,published,INDEXABLE,brand_hub_ok
/brands/puma,Brand,,N/A,yes,/brands/puma,0,published,INDEXABLE,brand_hub_ok
/brands/on,Brand,,N/A,yes,/brands/on,0,published,INDEXABLE,brand_hub_ok
/brands/mizuno,Brand,,N/A,yes,/brands/mizuno,0,published,INDEXABLE,brand_hub_ok
/brands/altra,Brand,,N/A,yes,/brands/altra,0,published,INDEXABLE,brand_hub_ok
/brands/topo-athletic,Brand,,N/A,yes,/brands/topo-athletic,0,published,INDEXABLE,brand_hub_ok
/brands/inov-8,Brand,,N/A,yes,/brands/inov-8,0,published,INDEXABLE,brand_hub_ok
/brands/polar,Brand,,N/A,yes,/brands/polar,0,published,INDEXABLE,brand_hub_ok
/brands/suunto,Brand,,N/A,yes,/brands/suunto,0,published,INDEXABLE,brand_hub_ok
/brands/apple,Brand,,N/A,yes,/brands/apple,0,published,INDEXABLE,brand_hub_ok
/brands/amazfit,Brand,,N/A,yes,/brands/amazfit,0,published,INDEXABLE,brand_hub_ok
/brands/wahoo,Brand,,N/A,yes,/brands/wahoo,0,published,INDEXABLE,brand_hub_ok
/brands/scosche,Brand,,N/A,yes,/brands/scosche,0,published,INDEXABLE,brand_hub_ok
/brands/nathan,Brand,,N/A,yes,/brands/nathan,0,published,INDEXABLE,brand_hub_ok
/brands/ultimate-direction,Brand,,N/A,yes,/brands/ultimate-direction,0,published,INDEXABLE,brand_hub_ok
/brands/camelbak,Brand,,N/A,yes,/brands/camelbak,0,published,INDEXABLE,brand_hub_ok
/brands/osprey,Brand,,N/A,yes,/brands/osprey,0,published,INDEXABLE,brand_hub_ok
/brands/hydrapak,Brand,,N/A,yes,/brands/hydrapak,0,published,INDEXABLE,brand_hub_ok
/brands/patagonia,Brand,,N/A,yes,/brands/patagonia,0,published,INDEXABLE,brand_hub_ok
/brands/ultraspire,Brand,,N/A,yes,/brands/ultraspire,0,published,INDEXABLE,brand_hub_ok
/brands/compressport,Brand,,N/A,yes,/brands/compressport,0,published,INDEXABLE,brand_hub_ok
/brands/tracksmith,Brand,,N/A,yes,/brands/tracksmith,0,published,INDEXABLE,brand_hub_ok
/brands/janji,Brand,,N/A,yes,/brands/janji,0,published,INDEXABLE,brand_hub_ok
/brands/odlo,Brand,,N/A,yes,/brands/odlo,0,published,INDEXABLE,brand_hub_ok
/brands/smartwool,Brand,,N/A,yes,/brands/smartwool,0,published,INDEXABLE,brand_hub_ok
/brands/shokz,Brand,,N/A,yes,/brands/shokz,0,published,INDEXABLE,brand_hub_ok
/brands/oakley,Brand,,N/A,yes,/brands/oakley,0,published,INDEXABLE,brand_hub_ok
/brands/goodr,Brand,,N/A,yes,/brands/goodr,0,published,INDEXABLE,brand_hub_ok
/brands/julbo,Brand,,N/A,yes,/brands/julbo,0,published,INDEXABLE,brand_hub_ok
/brands/petzl,Brand,,N/A,yes,/brands/petzl,0,published,INDEXABLE,brand_hub_ok
/brands/black-diamond,Brand,,N/A,yes,/brands/black-diamond,0,published,INDEXABLE,brand_hub_ok
/brands/balega,Brand,,N/A,yes,/brands/balega,0,published,INDEXABLE,brand_hub_ok
/brands/cep,Brand,,N/A,yes,/brands/cep,0,published,INDEXABLE,brand_hub_ok
/brands/buff,Brand,,N/A,yes,/brands/buff,0,published,INDEXABLE,brand_hub_ok
/brands/craft,Brand,,N/A,yes,/brands/craft,0,published,INDEXABLE,brand_hub_ok
/brands/therabody,Brand,,N/A,yes,/brands/therabody,0,published,INDEXABLE,brand_hub_ok
/brands/hyperice,Brand,,N/A,yes,/brands/hyperice,0,published,INDEXABLE,brand_hub_ok
/brands/triggerpoint,Brand,,N/A,yes,/brands/triggerpoint,0,published,INDEXABLE,brand_hub_ok
/brands/oofos,Brand,,N/A,yes,/brands/oofos,0,published,INDEXABLE,brand_hub_ok
/brands/soundcore,Brand,,N/A,yes,/brands/soundcore,0,published,INDEXABLE,brand_hub_ok
/brands/smith,Brand,,N/A,yes,/brands/smith,0,published,INDEXABLE,brand_hub_ok
/brands/tifosi,Brand,,N/A,yes,/brands/tifosi,0,published,INDEXABLE,brand_hub_ok
