url,type,sport,quality,indexable,ready,robots,publicationState,reasons,in_sitemap
/products/amphipod-vizlet-led,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/amphipod-xinglet,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/amphipod-xinglet-optic-beam,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/apple-airpods-4,product,running|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/apple-airpods-pro-2,product,running|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/apple-watch-series-10,product,running|fitness|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/apple-watch-series-10/alternatives,alternatives,running|fitness|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/apple-watch-ultra-2,product,running|cycling|swimming|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/apple-watch-ultra-3,product,running|cycling|swimming|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/apple-watch-ultra-3/alternatives,alternatives,running|cycling|swimming|fitness,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-core-split-short,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gel-cumulus-27,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gel-cumulus-27/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-gel-kayano-32,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gel-kayano-32/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-gel-nimbus-27,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gel-nimbus-27/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-gel-trabuco-13,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gel-trabuco-13/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-gt-1000-13,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gt-2000-14,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-gt-2000-14/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-metaspeed-sky-paris,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-metaspeed-sky-paris/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-novablast-4,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-novablast-5,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-novablast-5/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-novablast-6,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-novablast-6/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/asics-superblast-2,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/asics-superblast-2/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/assaultrunner-elite,product,fitness|hyrox|running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/assaultrunner-pro,product,fitness|hyrox|running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/balega-blister-resist,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/balega-hidden-comfort,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/beats-fit-pro,product,running|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/biolite-headlamp-800-pro,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/black-diamond-distance-15,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/black-diamond-distance-1500,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/black-diamond-distance-22,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/black-diamond-distance-8,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/black-diamond-spot-400-r,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/blackroll-pro,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/bose-ultra-open-earbuds,product,running|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brazyn-morph,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-adrenaline-gts-25,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-adrenaline-gts-25/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/brooks-canopy-jacket-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-cascadia-18,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-cascadia-18/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/brooks-chaser-5-women,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-ghost-16,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-ghost-16/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/brooks-ghost-18,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-ghost-18/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/brooks-glycerin-21,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/brooks-glycerin-22,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-glycerin-22/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/brooks-glycerin-gts-22,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-hyperion-max-2,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-hyperion-max-2/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/brooks-method-tight-women,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-notch-thermal-beanie,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/brooks-notch-thermal-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/brooks-sherpa-7-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/camelbak-apex-pro,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/camelbak-circuit-run-vest,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/camelbak-crux-15,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/camelbak-quick-grip-chill,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/camelbak-zephyr,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/camelbak-zephyr-pro,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/cep-calf-sleeves-3,product,running|recovery,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/cep-run-compression-sock-3,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/cep-the-run-calf-sleeves,product,running|recovery,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/ciele-gocap-athletics,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/clif-bar-original,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/clif-bloks-energy-chews,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/compressport-free-belt-pro,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/compressport-ultrun-s-pack,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-apex-2-pro,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-apex-4,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-apex-4/alternatives,alternatives,running|cycling,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/coros-heart-rate-monitor,product,running|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-heart-rate-monitor/alternatives,alternatives,running|fitness,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/coros-pace-3,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-pace-3/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/coros-pace-4,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-pace-4/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/coros-pace-pro,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-pace-pro/alternatives,alternatives,running|cycling,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/coros-vertix-2s,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/coros-vertix-2s/alternatives,alternatives,running|cycling,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/craft-active-extreme-x-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/craft-adv-essence-light-wind-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/craft-adv-essence-light-wind-vest-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/craft-adv-essence-short,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/craft-adv-essence-tight-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/craft-adv-lumen-glove,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/darn-tough-run-1-4,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/drymax-run-lite-mesh,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/enervit-c2-1-carbo-gel,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/feetures-elite-light-cushion,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/fitletic-fully-loaded,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/flipbelt-classic,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-enduro-3,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-enduro-3/alternatives,alternatives,running|cycling,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-epix-pro-gen-2,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-epix-pro-gen-2/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-fenix-8,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-fenix-8/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-forerunner-165,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-165/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-forerunner-255,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/garmin-forerunner-265,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-265s,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-265s/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-forerunner-55,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-570,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-570/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-forerunner-965,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-965/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-forerunner-970,product,running|cycling|swimming,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-forerunner-970/alternatives,alternatives,running|cycling|swimming,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-hrm-200,product,running|cycling|fitness|hyrox,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-hrm-200/alternatives,alternatives,running|cycling|fitness|hyrox,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-hrm-600,product,running|cycling|fitness|hyrox,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-hrm-600/alternatives,alternatives,running|cycling|fitness|hyrox,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-hrm-fit,product,running|fitness|hyrox,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-hrm-fit/alternatives,alternatives,running|fitness|hyrox,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-hrm-pro-plus,product,running|cycling|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-hrm-pro-plus/alternatives,alternatives,running|cycling|fitness,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-instinct-3,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-instinct-3/alternatives,alternatives,running|cycling,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/garmin-vivoactive-6,product,running|cycling|swimming|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/garmin-vivoactive-6/alternatives,alternatives,running|cycling|swimming|fitness,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/goodr-circle-gs,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/goodr-ogs,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/gu-energy-chews,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/gu-energy-gel,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/gu-roctane-gel,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/high5-energy-gel,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/high5-zero,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-arahi-7,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-arahi-7/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/hoka-bondi-8,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/hoka-bondi-9,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-bondi-9/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/hoka-clifton-10,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-clifton-10/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/hoka-clifton-9,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-clifton-pro,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/hoka-gaviota-5,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-mach-6,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-mach-6/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/hoka-speedgoat-6,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hoka-speedgoat-6/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/honey-stinger-organic-energy-gel,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/huma-gel-original,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hydrapak-contour-2l,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hydrapak-skyflask-speed-500,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hydrapak-softflask-250,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hydrapak-softflask-500,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/hydrapak-softflask-speed-500,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hydrapak-tube-kit,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/hyperice-hypervolt-2,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hyperice-hypervolt-go-2,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hyperice-normatec-3,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hyperice-normatec-go,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/hyperice-vyper-3,product,running|recovery|fitness,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/injinji-run-midweight,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/inov8-trailfly-ultra-g-300-max,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/janji-multi-short-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/janji-pace-short-women,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/janji-rainrunner-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/janji-run-tee-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/julbo-aerolite,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/julbo-rush,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/julbo-ultimate,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/kiprun-running-belt,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/ledlenser-neo9r,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/maurten-drink-mix-160,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/maurten-drink-mix-320,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/maurten-gel-100,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/maurten-gel-100-caf-100,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/maurten-gel-160,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/mirafit-folding-treadmill,product,fitness|hyrox|running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/mizuno-wave-rebellion-pro-3,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/mizuno-wave-rider-28,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/mizuno-wave-rider-28/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/naak-ultra-energy-bar,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/naak-ultra-energy-drink-mix,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/naked-running-band,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-exoshot-2,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=90,yes
/products/nathan-lightbender-rx,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/nathan-mirage-pak,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-peak-hydration-waist-pack,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-pinnacle-12,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-softflask-18oz,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-speeddraw-plus-insulated-18oz,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-streak-reflective-vest,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-vaporair-2,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-vaporair-4,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-zippered-stash,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nathan-zipster-lite,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nb-rc-essential-short-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/neversecond-c30-gel,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/neversecond-c30-sports-drink,product,running|cycling,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/new-balance-fresh-foam-x-1080-v13,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/new-balance-fresh-foam-x-1080-v14,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/new-balance-fresh-foam-x-1080-v14/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/new-balance-fresh-foam-x-860-v14,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/new-balance-fresh-foam-x-860-v14/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/new-balance-fresh-foam-x-hierro-v9,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/new-balance-fresh-foam-x-hierro-v9/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/new-balance-fuelcell-rebel-v5,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/new-balance-fuelcell-supercomp-elite-v4,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/new-balance-fuelcell-supercomp-trainer-v3,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-aerobill-cap,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-aeroswift-singlet-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-alphafly-3,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-alphafly-3/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/nike-dri-fit-miler-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-dri-fit-miler-women,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-dri-fit-stride-short,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-fast-tight-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-impossibly-light-men,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-invincible-3,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/nike-pegasus-41,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-pegasus-41/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/nike-pegasus-42,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-pegasus-42/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/nike-pegasus-trail-5,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-pegasus-trail-5/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/nike-react-infinity-run-4,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-structure-26,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-structure-plus,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-swoosh-medium-support,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
/products/nike-therma-fit-glove,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-vaporfly-4,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=100,yes
/products/nike-vaporfly-4/alternatives,alternatives,running,N/A,yes,yes,"index,follow",published,alternatives_ok|editorial_ready,yes
/products/nike-vomero-18,product,running,LAUNCH_READY,yes,yes,"index,follow",published,decisionScore=80,yes
