id,severity,gate,url,template,entity,component,issue,rootCause
RQ-00470,HIGH,content-sanity,https://kitletics.com/products/brooks-adrenaline-gts-25/alternatives,alternatives,product:brooks-adrenaline-gts-25,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-adrenaline-gts-25/alternatives
RQ-00471-X,HIGH,cross-surface,https://kitletics.com/products/brooks-canopy-jacket-men,product,product:brooks-canopy-jacket-men,body,duplicate_paragraph,Duplicate paragraph on product:brooks-canopy-jacket-men · 2 surfaces
RQ-00472-X,HIGH,cross-surface,https://kitletics.com/products/brooks-canopy-jacket-men,product,product:brooks-canopy-jacket-men,body,keyword_stuffing,"Repeated phrase ""brooks canopy jacket"" on /products/brooks-canopy-jacket-men · 2 surfaces"
RQ-00473-X,HIGH,cross-surface,https://kitletics.com/products/brooks-cascadia-18,product,product:brooks-cascadia-18,body,keyword_stuffing,"Repeated phrase ""brooks cascadia"" on /products/brooks-cascadia-18 · 2 surfaces"
RQ-00474-X,HIGH,cross-surface,https://kitletics.com/products/brooks-cascadia-18,product,product:brooks-cascadia-18,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00475,HIGH,content-sanity,https://kitletics.com/products/brooks-cascadia-18/alternatives,alternatives,product:brooks-cascadia-18,body,duplicate_paragraph,Duplicate paragraph on product:brooks-cascadia-18
RQ-00476,HIGH,content-sanity,https://kitletics.com/products/brooks-cascadia-18/alternatives,alternatives,product:brooks-cascadia-18,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-cascadia-18/alternatives
RQ-00477-X,HIGH,cross-surface,https://kitletics.com/products/brooks-chaser-5-women,product,product:brooks-chaser-5-women,body,duplicate_paragraph,Duplicate paragraph on product:brooks-chaser-5-women · 2 surfaces
RQ-00478-X,HIGH,cross-surface,https://kitletics.com/products/brooks-chaser-5-women,product,product:brooks-chaser-5-women,body,keyword_stuffing,"Repeated phrase ""brooks chaser"" on /products/brooks-chaser-5-women · 2 surfaces"
RQ-00479-X,HIGH,cross-surface,https://kitletics.com/products/brooks-ghost-16,product,product:brooks-ghost-16,body,keyword_stuffing,"Repeated phrase ""brooks ghost"" on /products/brooks-ghost-16 · 2 surfaces"
RQ-00480-X,HIGH,cross-surface,https://kitletics.com/products/brooks-ghost-16,product,product:brooks-ghost-16,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00481,HIGH,content-sanity,https://kitletics.com/products/brooks-ghost-16/alternatives,alternatives,product:brooks-ghost-16,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-ghost-16/alternatives
RQ-00482-X,HIGH,cross-surface,https://kitletics.com/products/brooks-ghost-18,product,product:brooks-ghost-18,body,keyword_stuffing,"Repeated phrase ""brooks ghost"" on /products/brooks-ghost-18 · 2 surfaces"
RQ-00483-X,HIGH,cross-surface,https://kitletics.com/products/brooks-ghost-18,product,product:brooks-ghost-18,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00484,HIGH,content-sanity,https://kitletics.com/products/brooks-ghost-18/alternatives,alternatives,product:brooks-ghost-18,body,duplicate_paragraph,Duplicate paragraph on product:brooks-ghost-18
RQ-00485,HIGH,content-sanity,https://kitletics.com/products/brooks-ghost-18/alternatives,alternatives,product:brooks-ghost-18,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-ghost-18/alternatives
RQ-00486-X,HIGH,cross-surface,https://kitletics.com/products/brooks-glycerin-21,product,product:brooks-glycerin-21,body,keyword_stuffing,"Repeated phrase ""brooks glycerin"" on /products/brooks-glycerin-21 · 2 surfaces"
RQ-00487-X,HIGH,cross-surface,https://kitletics.com/products/brooks-glycerin-21,product,product:brooks-glycerin-21,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00489,HIGH,content-sanity,https://kitletics.com/products/brooks-glycerin-21/alternatives,alternatives,product:brooks-glycerin-21,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-glycerin-21/alternatives
RQ-00490-X,HIGH,cross-surface,https://kitletics.com/products/brooks-glycerin-22,product,product:brooks-glycerin-22,body,keyword_stuffing,"Repeated phrase ""brooks glycerin"" on /products/brooks-glycerin-22 · 2 surfaces"
RQ-00491-X,HIGH,cross-surface,https://kitletics.com/products/brooks-glycerin-22,product,product:brooks-glycerin-22,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00492,HIGH,content-sanity,https://kitletics.com/products/brooks-glycerin-22/alternatives,alternatives,product:brooks-glycerin-22,body,duplicate_paragraph,Duplicate paragraph on product:brooks-glycerin-22
RQ-00493,HIGH,content-sanity,https://kitletics.com/products/brooks-glycerin-22/alternatives,alternatives,product:brooks-glycerin-22,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-glycerin-22/alternatives
RQ-00494-X,HIGH,cross-surface,https://kitletics.com/products/brooks-glycerin-gts-22,product,product:brooks-glycerin-gts-22,body,keyword_stuffing,"Repeated phrase ""brooks glycerin gts"" on /products/brooks-glycerin-gts-22 · 2 surfaces"
RQ-00495-X,HIGH,cross-surface,https://kitletics.com/products/brooks-glycerin-gts-22,product,product:brooks-glycerin-gts-22,body,template_repetition,Scaffold phrases (9) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00496-X,HIGH,cross-surface,https://kitletics.com/products/brooks-hyperion-max-2,product,product:brooks-hyperion-max-2,body,keyword_stuffing,"Repeated phrase ""brooks hyperion max"" on /products/brooks-hyperion-max-2 · 2 surfaces"
RQ-00497-X,HIGH,cross-surface,https://kitletics.com/products/brooks-hyperion-max-2,product,product:brooks-hyperion-max-2,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00499,HIGH,content-sanity,https://kitletics.com/products/brooks-hyperion-max-2/alternatives,alternatives,product:brooks-hyperion-max-2,body,internal_taxonomy,Catalog field names in rendered copy on /products/brooks-hyperion-max-2/alternatives
RQ-00500-X,HIGH,cross-surface,https://kitletics.com/products/brooks-method-tight-women,product,product:brooks-method-tight-women,body,duplicate_paragraph,Duplicate paragraph on product:brooks-method-tight-women · 2 surfaces
RQ-00501-X,HIGH,cross-surface,https://kitletics.com/products/brooks-method-tight-women,product,product:brooks-method-tight-women,body,keyword_stuffing,"Repeated phrase ""brooks method"" on /products/brooks-method-tight-women · 2 surfaces"
RQ-00502-X,HIGH,cross-surface,https://kitletics.com/products/brooks-notch-thermal-beanie,product,product:brooks-notch-thermal-beanie,body,duplicate_paragraph,Duplicate paragraph on product:brooks-notch-thermal-beanie · 2 surfaces
RQ-00503-X,HIGH,cross-surface,https://kitletics.com/products/brooks-notch-thermal-beanie,product,product:brooks-notch-thermal-beanie,body,keyword_stuffing,"Repeated phrase ""brooks notch thermal beanie"" on /products/brooks-notch-thermal-beanie · 2 surfaces"
RQ-00504-X,HIGH,cross-surface,https://kitletics.com/products/brooks-notch-thermal-men,product,product:brooks-notch-thermal-men,body,duplicate_paragraph,Duplicate paragraph on product:brooks-notch-thermal-men · 2 surfaces
RQ-00505-X,HIGH,cross-surface,https://kitletics.com/products/brooks-notch-thermal-men,product,product:brooks-notch-thermal-men,body,keyword_stuffing,"Repeated phrase ""warmth for easy miles"" on /products/brooks-notch-thermal-men · 2 surfaces"
RQ-00506-X,HIGH,cross-surface,https://kitletics.com/products/brooks-sherpa-7-men,product,product:brooks-sherpa-7-men,body,duplicate_paragraph,Duplicate paragraph on product:brooks-sherpa-7-men · 2 surfaces
RQ-00507-X,HIGH,cross-surface,https://kitletics.com/products/brooks-sherpa-7-men,product,product:brooks-sherpa-7-men,body,keyword_stuffing,"Repeated phrase ""brooks sherpa"" on /products/brooks-sherpa-7-men · 2 surfaces"
RQ-00508-X,HIGH,cross-surface,https://kitletics.com/products/buff-coolnet-uv,product,product:buff-coolnet-uv,body,duplicate_paragraph,Duplicate paragraph on product:buff-coolnet-uv · 2 surfaces
RQ-00509-X,HIGH,cross-surface,https://kitletics.com/products/buff-coolnet-uv,product,product:buff-coolnet-uv,body,keyword_stuffing,"Repeated phrase ""buff coolnet uv"" on /products/buff-coolnet-uv · 2 surfaces"
RQ-00510-X,HIGH,cross-surface,https://kitletics.com/products/buff-merino-lightweight,product,product:buff-merino-lightweight,body,duplicate_paragraph,Duplicate paragraph on product:buff-merino-lightweight · 2 surfaces
RQ-00511-X,HIGH,cross-surface,https://kitletics.com/products/buff-merino-lightweight,product,product:buff-merino-lightweight,body,keyword_stuffing,"Repeated phrase ""wash care vs"" on /products/buff-merino-lightweight · 2 surfaces"
RQ-00512-X,HIGH,cross-surface,https://kitletics.com/products/buff-original,product,product:buff-original,body,duplicate_paragraph,Duplicate paragraph on product:buff-original · 2 surfaces
RQ-00513-X,HIGH,cross-surface,https://kitletics.com/products/buff-original,product,product:buff-original,body,keyword_stuffing,"Repeated phrase ""want one always"" on /products/buff-original · 2 surfaces"
RQ-00514-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-apex-pro,product,product:camelbak-apex-pro,body,keyword_stuffing,"Repeated phrase ""vest build for long"" on /products/camelbak-apex-pro · 2 surfaces"
RQ-00515-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-apex-pro,product,product:camelbak-apex-pro,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00516-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-circuit-run-vest,product,product:camelbak-circuit-run-vest,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00517-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-crux-15,product,product:camelbak-crux-15,body,keyword_stuffing,"Repeated phrase ""camelbak crux"" on /products/camelbak-crux-15 · 2 surfaces"
RQ-00518-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-crux-15,product,product:camelbak-crux-15,body,template_repetition,Scaffold phrases (8) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00519-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-quick-grip-chill,product,product:camelbak-quick-grip-chill,body,duplicate_paragraph,Duplicate paragraph on product:camelbak-quick-grip-chill · 2 surfaces
RQ-00520-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-quick-grip-chill,product,product:camelbak-quick-grip-chill,body,keyword_stuffing,"Repeated phrase ""valve sipping without a"" on /products/camelbak-quick-grip-chill · 2 surfaces"
RQ-00521-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-zephyr,product,product:camelbak-zephyr,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00522-X,HIGH,cross-surface,https://kitletics.com/products/camelbak-zephyr-pro,product,product:camelbak-zephyr-pro,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00523-X,HIGH,cross-surface,https://kitletics.com/products/cep-calf-sleeves-3,product,product:cep-calf-sleeves-3,body,duplicate_paragraph,Duplicate paragraph on product:cep-calf-sleeves-3 · 2 surfaces
RQ-00524-X,HIGH,cross-surface,https://kitletics.com/products/cep-calf-sleeves-3,product,product:cep-calf-sleeves-3,body,keyword_stuffing,"Repeated phrase ""calf sleeves"" on /products/cep-calf-sleeves-3 · 2 surfaces"
RQ-00525-X,HIGH,cross-surface,https://kitletics.com/products/cep-run-compression-sock-3,product,product:cep-run-compression-sock-3,body,keyword_stuffing,"Repeated phrase ""compression sock"" on /products/cep-run-compression-sock-3 · 2 surfaces"
RQ-00526-X,HIGH,cross-surface,https://kitletics.com/products/cep-run-compression-sock-3,product,product:cep-run-compression-sock-3,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00527-X,HIGH,cross-surface,https://kitletics.com/products/cep-the-run-calf-sleeves,product,product:cep-the-run-calf-sleeves,body,duplicate_paragraph,Duplicate paragraph on product:cep-the-run-calf-sleeves · 2 surfaces
RQ-00528-X,HIGH,cross-surface,https://kitletics.com/products/cep-the-run-calf-sleeves,product,product:cep-the-run-calf-sleeves,body,keyword_stuffing,"Repeated phrase ""comfort routines"" on /products/cep-the-run-calf-sleeves · 2 surfaces"
RQ-00529-X,HIGH,cross-surface,https://kitletics.com/products/ciele-gocap-athletics,product,product:ciele-gocap-athletics,body,duplicate_paragraph,Duplicate paragraph on product:ciele-gocap-athletics · 2 surfaces
RQ-00530-X,HIGH,cross-surface,https://kitletics.com/products/ciele-gocap-athletics,product,product:ciele-gocap-athletics,body,keyword_stuffing,"Repeated phrase ""ciele gocap athletics is"" on /products/ciele-gocap-athletics · 2 surfaces"
RQ-00531-X,HIGH,cross-surface,https://kitletics.com/products/clif-bar-original,product,product:clif-bar-original,body,duplicate_paragraph,Duplicate paragraph on product:clif-bar-original · 2 surfaces
RQ-00532-X,HIGH,cross-surface,https://kitletics.com/products/clif-bar-original,product,product:clif-bar-original,body,keyword_stuffing,"Repeated phrase ""slower efforts"" on /products/clif-bar-original · 2 surfaces"
RQ-00533-X,HIGH,cross-surface,https://kitletics.com/products/clif-bloks-energy-chews,product,product:clif-bloks-energy-chews,body,duplicate_paragraph,Duplicate paragraph on product:clif-bloks-energy-chews · 2 surfaces
RQ-00534-X,HIGH,cross-surface,https://kitletics.com/products/clif-bloks-energy-chews,product,product:clif-bloks-energy-chews,body,keyword_stuffing,"Repeated phrase ""bloks at a time"" on /products/clif-bloks-energy-chews · 2 surfaces"
RQ-00535-X,HIGH,cross-surface,https://kitletics.com/products/compressport-free-belt-pro,product,product:compressport-free-belt-pro,body,duplicate_paragraph,Duplicate paragraph on product:compressport-free-belt-pro · 2 surfaces
RQ-00536-X,HIGH,cross-surface,https://kitletics.com/products/compressport-free-belt-pro,product,product:compressport-free-belt-pro,body,keyword_stuffing,"Repeated phrase ""phone storage without a"" on /products/compressport-free-belt-pro · 2 surfaces"
RQ-00537-X,HIGH,cross-surface,https://kitletics.com/products/compressport-ultrun-s-pack,product,product:compressport-ultrun-s-pack,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00538-X,HIGH,cross-surface,https://kitletics.com/products/coros-apex-2-pro,product,product:coros-apex-2-pro,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00539,HIGH,content-sanity,https://kitletics.com/products/coros-apex-2-pro/alternatives,alternatives,product:coros-apex-2-pro,body,keyword_stuffing,"Repeated phrase ""less vivid than amoled"" on /products/coros-apex-2-pro/alternatives"
RQ-00541-X,HIGH,cross-surface,https://kitletics.com/products/coros-apex-4,product,product:coros-apex-4,body,keyword_stuffing,"Repeated phrase ""full offline topo"" on /products/coros-apex-4 · 3 surfaces"
RQ-00542-X,HIGH,cross-surface,https://kitletics.com/products/coros-apex-4,product,product:coros-apex-4,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00544-X,HIGH,cross-surface,https://kitletics.com/products/coros-heart-rate-monitor,product,product:coros-heart-rate-monitor,body,keyword_stuffing,"Repeated phrase ""coros heart rate monitor"" on /products/coros-heart-rate-monitor · 3 surfaces"
RQ-00545-X,HIGH,cross-surface,https://kitletics.com/products/coros-heart-rate-monitor,product,product:coros-heart-rate-monitor,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00548-X,HIGH,cross-surface,https://kitletics.com/products/coros-pace-3,product,product:coros-pace-3,body,keyword_stuffing,"Repeated phrase ""smaller ecosystem than garmin"" on /products/coros-pace-3 · 2 surfaces"
RQ-00549-X,HIGH,cross-surface,https://kitletics.com/products/coros-pace-3,product,product:coros-pace-3,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00550-X,HIGH,cross-surface,https://kitletics.com/products/coros-pace-4,product,product:coros-pace-4,body,keyword_stuffing,"Repeated phrase ""with nylon band"" on /products/coros-pace-4 · 3 surfaces"
RQ-00551-X,HIGH,cross-surface,https://kitletics.com/products/coros-pace-4,product,product:coros-pace-4,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00553-X,HIGH,cross-surface,https://kitletics.com/products/coros-pace-pro,product,product:coros-pace-pro,body,keyword_stuffing,"Repeated phrase ""party app ecosystem than"" on /products/coros-pace-pro · 2 surfaces"
RQ-00554-X,HIGH,cross-surface,https://kitletics.com/products/coros-pace-pro,product,product:coros-pace-pro,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00555-X,HIGH,cross-surface,https://kitletics.com/products/coros-vertix-2s,product,product:coros-vertix-2s,body,keyword_stuffing,"Repeated phrase ""coros vertix"" on /products/coros-vertix-2s · 2 surfaces"
RQ-00556-X,HIGH,cross-surface,https://kitletics.com/products/coros-vertix-2s,product,product:coros-vertix-2s,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00557-X,HIGH,cross-surface,https://kitletics.com/products/craft-active-extreme-x-men,product,product:craft-active-extreme-x-men,body,duplicate_paragraph,Duplicate paragraph on product:craft-active-extreme-x-men · 2 surfaces
RQ-00558-X,HIGH,cross-surface,https://kitletics.com/products/craft-active-extreme-x-men,product,product:craft-active-extreme-x-men,body,keyword_stuffing,"Repeated phrase ""craft active extreme x"" on /products/craft-active-extreme-x-men · 2 surfaces"
RQ-00559-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-light-wind-men,product,product:craft-adv-essence-light-wind-men,body,duplicate_paragraph,Duplicate paragraph on product:craft-adv-essence-light-wind-men · 2 surfaces
RQ-00560-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-light-wind-men,product,product:craft-adv-essence-light-wind-men,body,keyword_stuffing,"Repeated phrase ""craft adv essence light"" on /products/craft-adv-essence-light-wind-men · 2 surfaces"
RQ-00561-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-light-wind-vest-men,product,product:craft-adv-essence-light-wind-vest-men,body,duplicate_paragraph,Duplicate paragraph on product:craft-adv-essence-light-wind-vest-men · 2 surfaces
RQ-00562-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-light-wind-vest-men,product,product:craft-adv-essence-light-wind-vest-men,body,keyword_stuffing,"Repeated phrase ""plus reflective accents for"" on /products/craft-adv-essence-light-wind-vest-men · 2 surfaces"
RQ-00563-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-short,product,product:craft-adv-essence-short,body,keyword_stuffing,"Repeated phrase ""craft adv essence short"" on /products/craft-adv-essence-short · 2 surfaces"
RQ-00564-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-tight-men,product,product:craft-adv-essence-tight-men,body,duplicate_paragraph,Duplicate paragraph on product:craft-adv-essence-tight-men · 2 surfaces
RQ-00565-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-essence-tight-men,product,product:craft-adv-essence-tight-men,body,keyword_stuffing,"Repeated phrase ""craft adv essence tights"" on /products/craft-adv-essence-tight-men · 2 surfaces"
RQ-00566-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-lumen-glove,product,product:craft-adv-lumen-glove,body,duplicate_paragraph,Duplicate paragraph on product:craft-adv-lumen-glove · 2 surfaces
RQ-00567-X,HIGH,cross-surface,https://kitletics.com/products/craft-adv-lumen-glove,product,product:craft-adv-lumen-glove,body,keyword_stuffing,"Repeated phrase ""craft adv lumen fleece"" on /products/craft-adv-lumen-glove · 2 surfaces"
RQ-00568-X,HIGH,cross-surface,https://kitletics.com/products/darn-tough-run-1-4,product,product:darn-tough-run-1-4,body,keyword_stuffing,"Repeated phrase ""darn tough run"" on /products/darn-tough-run-1-4 · 2 surfaces"
RQ-00569-X,HIGH,cross-surface,https://kitletics.com/products/darn-tough-run-1-4,product,product:darn-tough-run-1-4,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00570-X,HIGH,cross-surface,https://kitletics.com/products/drymax-run-lite-mesh,product,product:drymax-run-lite-mesh,body,keyword_stuffing,"Repeated phrase ""focused lite"" on /products/drymax-run-lite-mesh · 2 surfaces"
RQ-00571-X,HIGH,cross-surface,https://kitletics.com/products/drymax-run-lite-mesh,product,product:drymax-run-lite-mesh,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00572,HIGH,content-sanity,https://kitletics.com/products/enervit-c2-1-carbo-gel,product,product:enervit-c2-1-carbo-gel,body,duplicate_paragraph,Duplicate paragraph on product:enervit-c2-1-carbo-gel
RQ-00573,HIGH,content-sanity,https://kitletics.com/products/enervit-c2-1-carbo-gel,product,product:enervit-c2-1-carbo-gel,body,keyword_stuffing,"Repeated phrase ""carbs per serving aligns"" on /products/enervit-c2-1-carbo-gel"
RQ-00574,HIGH,content-sanity,https://kitletics.com/products/enervit-c2-1-carbo-gel,product,product:enervit-c2-1-carbo-gel,body,machine_filler,Machine filler on /products/enervit-c2-1-carbo-gel
RQ-00575-X,HIGH,cross-surface,https://kitletics.com/products/feetures-elite-light-cushion,product,product:feetures-elite-light-cushion,body,keyword_stuffing,"Repeated phrase ""feetures elite light cushion"" on /products/feetures-elite-light-cushion · 2 surfaces"
RQ-00576-X,HIGH,cross-surface,https://kitletics.com/products/feetures-elite-light-cushion,product,product:feetures-elite-light-cushion,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00577-X,HIGH,cross-surface,https://kitletics.com/products/fitletic-fully-loaded,product,product:fitletic-fully-loaded,body,duplicate_paragraph,Duplicate paragraph on product:fitletic-fully-loaded · 2 surfaces
RQ-00578-X,HIGH,cross-surface,https://kitletics.com/products/fitletic-fully-loaded,product,product:fitletic-fully-loaded,body,keyword_stuffing,"Repeated phrase ""pocket layout for gels"" on /products/fitletic-fully-loaded · 2 surfaces"
RQ-00579-X,HIGH,cross-surface,https://kitletics.com/products/flipbelt-classic,product,product:flipbelt-classic,body,keyword_stuffing,"Repeated phrase ""bounce stretch tube design"" on /products/flipbelt-classic · 2 surfaces"
RQ-00580-X,HIGH,cross-surface,https://kitletics.com/products/flipbelt-classic,product,product:flipbelt-classic,body,template_repetition,Scaffold phrases (10) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00581-X,HIGH,cross-surface,https://kitletics.com/products/garmin-enduro-3,product,product:garmin-enduro-3,body,keyword_stuffing,"Repeated phrase ""garmin enduro"" on /products/garmin-enduro-3 · 2 surfaces"
RQ-00582-X,HIGH,cross-surface,https://kitletics.com/products/garmin-enduro-3,product,product:garmin-enduro-3,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00583-X,HIGH,cross-surface,https://kitletics.com/products/garmin-epix-pro-gen-2,product,product:garmin-epix-pro-gen-2,body,keyword_stuffing,"Repeated phrase ""garmin epix pro"" on /products/garmin-epix-pro-gen-2 · 2 surfaces"
RQ-00584-X,HIGH,cross-surface,https://kitletics.com/products/garmin-epix-pro-gen-2,product,product:garmin-epix-pro-gen-2,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00585-X,HIGH,cross-surface,https://kitletics.com/products/garmin-fenix-8,product,product:garmin-fenix-8,body,keyword_stuffing,"Repeated phrase ""garmin fenix"" on /products/garmin-fenix-8 · 2 surfaces"
RQ-00586-X,HIGH,cross-surface,https://kitletics.com/products/garmin-fenix-8,product,product:garmin-fenix-8,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00587,HIGH,content-sanity,https://kitletics.com/products/garmin-fenix-8/alternatives,alternatives,product:garmin-fenix-8,body,duplicate_paragraph,Duplicate paragraph on product:garmin-fenix-8
RQ-00588-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-165,product,product:garmin-forerunner-165,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-165 · 2 surfaces"
RQ-00589-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-165,product,product:garmin-forerunner-165,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00590-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-255,product,product:garmin-forerunner-255,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-255 · 2 surfaces"
RQ-00591-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-255,product,product:garmin-forerunner-255,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00592-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-265,product,product:garmin-forerunner-265,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-265 · 3 surfaces"
RQ-00593-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-265,product,product:garmin-forerunner-265,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00595-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-265s,product,product:garmin-forerunner-265s,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-265s · 2 surfaces"
RQ-00596-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-265s,product,product:garmin-forerunner-265s,body,template_repetition,Scaffold phrases (6) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00597-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-55,product,product:garmin-forerunner-55,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-55 · 3 surfaces"
RQ-00598-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-55,product,product:garmin-forerunner-55,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 3 surfaces
RQ-00601-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-570,product,product:garmin-forerunner-570,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-570 · 2 surfaces"
RQ-00602-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-570,product,product:garmin-forerunner-570,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00603-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-965,product,product:garmin-forerunner-965,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-965 · 2 surfaces"
RQ-00604-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-965,product,product:garmin-forerunner-965,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00605-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-970,product,product:garmin-forerunner-970,body,keyword_stuffing,"Repeated phrase ""garmin forerunner"" on /products/garmin-forerunner-970 · 3 surfaces"
RQ-00606-X,HIGH,cross-surface,https://kitletics.com/products/garmin-forerunner-970,product,product:garmin-forerunner-970,body,template_repetition,Scaffold phrases (5) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
RQ-00608-X,HIGH,cross-surface,https://kitletics.com/products/garmin-hrm-200,product,product:garmin-hrm-200,body,template_repetition,Scaffold phrases (7) including is built for a specific job in the category — use that job as your first filter · 2 surfaces
